"Hero","Hero","Games","W","L","Win %","Name","Name"
"storm_spirit","keeper_of_the_light","55","32","23","0.582","Storm Spirit","Keeper of the Light"
"templar_assassin","keeper_of_the_light","55","38","17","0.691","Templar Assassin","Keeper of the Light"
"luna","furion","55","34","21","0.618","Luna","Natures Prophet"
"gyrocopter","visage","55","29","26","0.527","Gyrocopter","Visage"
"furion","dark_seer","54","26","28","0.481","Natures Prophet","Dark Seer"
"beastmaster","shadow_demon","54","23","31","0.426","Beastmaster","Shadow Demon"
"storm_spirit","rubick","53","30","23","0.566","Storm Spirit","Rubick"
"alchemist","magnataur","53","21","32","0.396","Alchemist","Magnus"
"brewmaster","shadow_demon","53","20","33","0.377","Brewmaster","Shadow Demon"
"phantom_lancer","dark_seer","53","22","31","0.415","Phantom Lancer","Dark Seer"
"faceless_void","magnataur","53","26","27","0.491","Faceless Void","Magnus"
"puck","leshrac","53","19","34","0.358","Puck","Leshrac"
"windrunner","keeper_of_the_light","53","29","24","0.547","Windranger","Keeper of the Light"
"templar_assassin","life_stealer","52","28","24","0.538","Templar Assassin","Lifestealer"
"weaver","keeper_of_the_light","52","23","29","0.442","Weaver","Keeper of the Light"
"brewmaster","keeper_of_the_light","51","23","28","0.451","Brewmaster","Keeper of the Light"
"windrunner","nyx_assassin","51","28","23","0.549","Windranger","Nyx Assassin"
"dragon_knight","shadow_demon","51","28","23","0.549","Dragon Knight","Shadow Demon"
"bane","nyx_assassin","50","20","30","0.400","Bane","Nyx Assassin"
"dark_seer","batrider","50","28","22","0.560","Dark Seer","Batrider"
"bane","luna","50","27","23","0.540","Bane","Luna"
"leshrac","batrider","50","28","22","0.560","Leshrac","Batrider"
"beastmaster","rubick","50","23","27","0.460","Beastmaster","Rubick"
"phantom_lancer","rattletrap","49","22","27","0.449","Phantom Lancer","Clockwerk"
"bounty_hunter","rubick","49","23","26","0.469","Bounty Hunter","Rubick"
"lina","nyx_assassin","49","27","22","0.551","Lina","Nyx Assassin"
"windrunner","lone_druid","49","28","21","0.571","Windranger","Lone Druid"
"furion","batrider","49","32","17","0.653","Natures Prophet","Batrider"
"sand_king","shadow_demon","49","23","26","0.469","Sand King","Shadow Demon"
"brewmaster","rubick","49","22","27","0.449","Brewmaster","Rubick"
"puck","furion","49","30","19","0.612","Puck","Natures Prophet"
"windrunner","life_stealer","49","25","24","0.510","Windranger","Lifestealer"
"tinker","shadow_demon","48","26","22","0.542","Tinker","Shadow Demon"
"rattletrap","lone_druid","48","25","23","0.521","Clockwerk","Lone Druid"
"phantom_lancer","nyx_assassin","48","27","21","0.563","Phantom Lancer","Nyx Assassin"
"luna","keeper_of_the_light","48","31","17","0.646","Luna","Keeper of the Light"
"storm_spirit","nyx_assassin","48","27","21","0.563","Storm Spirit","Nyx Assassin"
"chen","gyrocopter","47","34","13","0.723","Chen","Gyrocopter"
"lina","batrider","47","24","23","0.511","Lina","Batrider"
"templar_assassin","gyrocopter","47","25","22","0.532","Templar Assassin","Gyrocopter"
"sand_king","rubick","47","25","22","0.532","Sand King","Rubick"
"batrider","magnataur","47","20","27","0.426","Batrider","Magnus"
"rattletrap","life_stealer","47","30","17","0.638","Clockwerk","Lifestealer"
"beastmaster","lone_druid","47","26","21","0.553","Beastmaster","Lone Druid"
"queenofpain","weaver","46","18","28","0.391","Queen of Pain","Weaver"
"antimage","leshrac","46","26","20","0.565","Anti Mage","Leshrac"
"storm_spirit","shadow_demon","46","22","24","0.478","Storm Spirit","Shadow Demon"
"gyrocopter","undying","45","24","21","0.533","Gyrocopter","Undying"
"furion","chen","45","31","14","0.689","Natures Prophet","Chen"
"life_stealer","bounty_hunter","45","25","20","0.556","Lifestealer","Bounty Hunter"
"furion","wisp","45","28","17","0.622","Natures Prophet","Io"
"dragon_knight","rubick","45","25","20","0.556","Dragon Knight","Rubick"
"wisp","magnataur","45","24","21","0.533","Io","Magnus"
"juggernaut","nyx_assassin","45","15","30","0.333","Juggernaut","Nyx Assassin"
"rattletrap","leshrac","44","22","22","0.500","Clockwerk","Leshrac"
"bane","puck","44","24","20","0.545","Bane","Puck"
"puck","magnataur","44","14","30","0.318","Puck","Magnus"
"sand_king","queenofpain","44","24","20","0.545","Sand King","Queen of Pain"
"shadow_demon","wisp","43","25","18","0.581","Shadow Demon","Io"
"windrunner","gyrocopter","43","28","15","0.651","Windranger","Gyrocopter"
"alchemist","rubick","43","20","23","0.465","Alchemist","Rubick"
"rattletrap","wisp","43","30","13","0.698","Clockwerk","Io"
"lina","furion","43","24","19","0.558","Lina","Natures Prophet"
"jakiro","batrider","43","24","19","0.558","Jakiro","Batrider"
"nyx_assassin","visage","42","28","14","0.667","Nyx Assassin","Visage"
"gyrocopter","wisp","42","22","20","0.524","Gyrocopter","Io"
"queenofpain","chaos_knight","42","19","23","0.452","Queen of Pain","Chaos Knight"
"dark_seer","alchemist","42","19","23","0.452","Dark Seer","Alchemist"
"queenofpain","jakiro","42","17","25","0.405","Queen of Pain","Jakiro"
"furion","jakiro","42","19","23","0.452","Natures Prophet","Jakiro"
"bane","rubick","42","16","26","0.381","Bane","Rubick"
"sand_king","lone_druid","41","20","21","0.488","Sand King","Lone Druid"
"lone_druid","wisp","41","28","13","0.683","Lone Druid","Io"
"bounty_hunter","shadow_demon","41","16","25","0.390","Bounty Hunter","Shadow Demon"
"antimage","keeper_of_the_light","41","26","15","0.634","Anti Mage","Keeper of the Light"
"life_stealer","silencer","41","24","17","0.585","Lifestealer","Silencer"
"juggernaut","keeper_of_the_light","40","22","18","0.550","Juggernaut","Keeper of the Light"
"bane","phantom_lancer","40","20","20","0.500","Bane","Phantom Lancer"
"sand_king","dark_seer","40","18","22","0.450","Sand King","Dark Seer"
"puck","wisp","40","28","12","0.700","Puck","Io"
"faceless_void","dark_seer","40","19","21","0.475","Faceless Void","Dark Seer"
"templar_assassin","magnataur","40","18","22","0.450","Templar Assassin","Magnus"
"queenofpain","luna","40","24","16","0.600","Queen of Pain","Luna"
"life_stealer","visage","40","18","22","0.450","Lifestealer","Visage"
"dark_seer","chaos_knight","39","21","18","0.538","Dark Seer","Chaos Knight"
"luna","leshrac","39","24","15","0.615","Luna","Leshrac"
"batrider","chen","39","24","15","0.615","Batrider","Chen"
"puck","chen","39","22","17","0.564","Puck","Chen"
"puck","lina","39","17","22","0.436","Puck","Lina"
"templar_assassin","batrider","39","18","21","0.462","Templar Assassin","Batrider"
"lone_druid","visage","39","18","21","0.462","Lone Druid","Visage"
"phantom_lancer","queenofpain","39","17","22","0.436","Phantom Lancer","Queen of Pain"
"keeper_of_the_light","wisp","39","27","12","0.692","Keeper of the Light","Io"
"dragon_knight","dark_seer","38","18","20","0.474","Dragon Knight","Dark Seer"
"bounty_hunter","keeper_of_the_light","38","18","20","0.474","Bounty Hunter","Keeper of the Light"
"rubick","wisp","38","16","22","0.421","Rubick","Io"
"bane","templar_assassin","38","17","21","0.447","Bane","Templar Assassin"
