"Hero","Hero","Games","W","L","Win %","Name","Name"
"storm_spirit","rattletrap","72","39","33","0.542","Storm Spirit","Clockwerk"
"queenofpain","dazzle","72","41","31","0.569","Queen of Pain","Dazzle"
"phantom_lancer","queenofpain","72","37","35","0.514","Phantom Lancer","Queen of Pain"
"nevermore","dark_seer","71","34","37","0.479","Shadow Fiend","Dark Seer"
"leshrac","shadow_demon","71","41","30","0.577","Leshrac","Shadow Demon"
"queenofpain","dark_seer","69","27","42","0.391","Queen of Pain","Dark Seer"
"queenofpain","tusk","69","41","28","0.594","Queen of Pain","Tusk"
"witch_doctor","gyrocopter","69","30","39","0.435","Witch Doctor","Gyrocopter"
"storm_spirit","tusk","69","41","28","0.594","Storm Spirit","Tusk"
"lion","queenofpain","68","36","32","0.529","Lion","Queen of Pain"
"nevermore","gyrocopter","68","36","32","0.529","Shadow Fiend","Gyrocopter"
"earthshaker","witch_doctor","68","30","38","0.441","Earthshaker","Witch Doctor"
"storm_spirit","lina","68","37","31","0.544","Storm Spirit","Lina"
"earthshaker","lion","66","33","33","0.500","Earthshaker","Lion"
"earthshaker","rattletrap","65","31","34","0.477","Earthshaker","Clockwerk"
"lina","dazzle","65","31","34","0.477","Lina","Dazzle"
"dark_seer","winter_wyvern","64","30","34","0.469","Dark Seer","Winter Wyvern"
"witch_doctor","rattletrap","64","21","43","0.328","Witch Doctor","Clockwerk"
"gyrocopter","undying","63","34","29","0.540","Gyrocopter","Undying"
"gyrocopter","winter_wyvern","63","31","32","0.492","Gyrocopter","Winter Wyvern"
"nevermore","winter_wyvern","62","30","32","0.484","Shadow Fiend","Winter Wyvern"
"rattletrap","winter_wyvern","62","31","31","0.500","Clockwerk","Winter Wyvern"
"queenofpain","disruptor","61","33","28","0.541","Queen of Pain","Disruptor"
"queenofpain","bounty_hunter","61","38","23","0.623","Queen of Pain","Bounty Hunter"
"queenofpain","undying","60","37","23","0.617","Queen of Pain","Undying"
"earthshaker","bristleback","59","28","31","0.475","Earthshaker","Bristleback"
"drow_ranger","visage","59","34","25","0.576","Drow Ranger","Visage"
"witch_doctor","leshrac","59","32","27","0.542","Witch Doctor","Leshrac"
"nevermore","spirit_breaker","58","33","25","0.569","Shadow Fiend","Spirit Breaker"
"gyrocopter","wisp","58","32","26","0.552","Gyrocopter","Io"
"bounty_hunter","gyrocopter","58","38","20","0.655","Bounty Hunter","Gyrocopter"
"wisp","bristleback","58","33","25","0.569","Io","Bristleback"
"spirit_breaker","rubick","58","31","27","0.534","Spirit Breaker","Rubick"
"storm_spirit","dazzle","57","29","28","0.509","Storm Spirit","Dazzle"
"nevermore","queenofpain","57","25","32","0.439","Shadow Fiend","Queen of Pain"
"queenofpain","spirit_breaker","57","29","28","0.509","Queen of Pain","Spirit Breaker"
"lina","queenofpain","55","19","36","0.345","Lina","Queen of Pain"
"phantom_lancer","dazzle","55","28","27","0.509","Phantom Lancer","Dazzle"
"nevermore","tusk","54","27","27","0.500","Shadow Fiend","Tusk"
"leshrac","gyrocopter","54","30","24","0.556","Leshrac","Gyrocopter"
"rattletrap","disruptor","54","27","27","0.500","Clockwerk","Disruptor"
"storm_spirit","winter_wyvern","53","28","25","0.528","Storm Spirit","Winter Wyvern"
"leshrac","bristleback","53","26","27","0.491","Leshrac","Bristleback"
"phantom_lancer","tusk","53","32","21","0.604","Phantom Lancer","Tusk"
"dragon_knight","rubick","53","29","24","0.547","Dragon Knight","Rubick"
"leshrac","spirit_breaker","52","35","17","0.673","Leshrac","Spirit Breaker"
"tusk","winter_wyvern","52","32","20","0.615","Tusk","Winter Wyvern"
"witch_doctor","spirit_breaker","51","30","21","0.588","Witch Doctor","Spirit Breaker"
"lina","winter_wyvern","51","24","27","0.471","Lina","Winter Wyvern"
"phantom_lancer","dark_seer","50","20","30","0.400","Phantom Lancer","Dark Seer"
"phantom_lancer","witch_doctor","50","24","26","0.480","Phantom Lancer","Witch Doctor"
"storm_spirit","dark_seer","49","25","24","0.510","Storm Spirit","Dark Seer"
"rubick","bristleback","49","22","27","0.449","Rubick","Bristleback"
"lina","undying","49","25","24","0.510","Lina","Undying"
"rattletrap","skywrath_mage","48","21","27","0.438","Clockwerk","Skywrath Mage"
"nevermore","leshrac","48","33","15","0.688","Shadow Fiend","Leshrac"
"phantom_lancer","rubick","47","29","18","0.617","Phantom Lancer","Rubick"
"dazzle","dark_seer","47","22","25","0.468","Dazzle","Dark Seer"
"rattletrap","ancient_apparition","47","23","24","0.489","Clockwerk","Ancient Apparition"
"rattletrap","bounty_hunter","47","26","21","0.553","Clockwerk","Bounty Hunter"
"storm_spirit","witch_doctor","47","16","31","0.340","Storm Spirit","Witch Doctor"
"queenofpain","bristleback","46","15","31","0.326","Queen of Pain","Bristleback"
"beastmaster","gyrocopter","46","29","17","0.630","Beastmaster","Gyrocopter"
"lina","shadow_demon","46","17","29","0.370","Lina","Shadow Demon"
"dazzle","spirit_breaker","46","26","20","0.565","Dazzle","Spirit Breaker"
"phantom_lancer","winter_wyvern","45","19","26","0.422","Phantom Lancer","Winter Wyvern"
"storm_spirit","spirit_breaker","45","21","24","0.467","Storm Spirit","Spirit Breaker"
"ancient_apparition","rubick","45","18","27","0.400","Ancient Apparition","Rubick"
"rattletrap","visage","45","26","19","0.578","Clockwerk","Visage"
"phantom_lancer","rattletrap","45","20","25","0.444","Phantom Lancer","Clockwerk"
"undying","tusk","45","31","14","0.689","Undying","Tusk"
"dragon_knight","rattletrap","44","20","24","0.455","Dragon Knight","Clockwerk"
"queenofpain","leshrac","44","22","22","0.500","Queen of Pain","Leshrac"
"phantom_lancer","spirit_breaker","44","27","17","0.614","Phantom Lancer","Spirit Breaker"
"nevermore","phantom_lancer","44","28","16","0.636","Shadow Fiend","Phantom Lancer"
"witch_doctor","undying","44","25","19","0.568","Witch Doctor","Undying"
"lina","bounty_hunter","44","23","21","0.523","Lina","Bounty Hunter"
"antimage","lina","43","20","23","0.465","Anti Mage","Lina"
"nevermore","disruptor","43","20","23","0.465","Shadow Fiend","Disruptor"
"bane","gyrocopter","43","21","22","0.488","Bane","Gyrocopter"
"windrunner","rubick","43","14","29","0.326","Windranger","Rubick"
"templar_assassin","gyrocopter","43","24","19","0.558","Templar Assassin","Gyrocopter"
"viper","gyrocopter","43","22","21","0.512","Viper","Gyrocopter"
"earthshaker","templar_assassin","43","24","19","0.558","Earthshaker","Templar Assassin"
"nevermore","shadow_demon","42","20","22","0.476","Shadow Fiend","Shadow Demon"
"dazzle","leshrac","42","32","10","0.762","Dazzle","Leshrac"
"earthshaker","spirit_breaker","42","19","23","0.452","Earthshaker","Spirit Breaker"
"earthshaker","ember_spirit","41","13","28","0.317","Earthshaker","Ember Spirit"
"leshrac","dark_seer","41","19","22","0.463","Leshrac","Dark Seer"
"queenofpain","shadow_demon","41","17","24","0.415","Queen of Pain","Shadow Demon"
"lina","ember_spirit","41","17","24","0.415","Lina","Ember Spirit"
"spirit_breaker","undying","41","25","16","0.610","Spirit Breaker","Undying"
"queenofpain","ancient_apparition","41","19","22","0.463","Queen of Pain","Ancient Apparition"
"lion","bounty_hunter","41","25","16","0.610","Lion","Bounty Hunter"
"leshrac","winter_wyvern","41","25","16","0.610","Leshrac","Winter Wyvern"
"earthshaker","wisp","41","19","22","0.463","Earthshaker","Io"
"gyrocopter","phoenix","40","15","25","0.375","Gyrocopter","Phoenix"
"dazzle","rubick","40","24","16","0.600","Dazzle","Rubick"
"lina","naga_siren","40","25","15","0.625","Lina","Naga Siren"
"lina","wisp","40","22","18","0.550","Lina","Io"
"earthshaker","ancient_apparition","40","14","26","0.350","Earthshaker","Ancient Apparition"
"lion","dark_seer","40","16","24","0.400","Lion","Dark Seer"
"gyrocopter","shadow_demon","40","12","28","0.300","Gyrocopter","Shadow Demon"
"witch_doctor","dark_seer","39","20","19","0.513","Witch Doctor","Dark Seer"
"crystal_maiden","gyrocopter","39","24","15","0.615","Crystal Maiden","Gyrocopter"
"rattletrap","wisp","39","23","16","0.590","Clockwerk","Io"
"antimage","earthshaker","38","20","18","0.526","Anti Mage","Earthshaker"
"antimage","tusk","38","22","16","0.579","Anti Mage","Tusk"
"queenofpain","wisp","38","21","17","0.553","Queen of Pain","Io"
"rubick","wisp","38","23","15","0.605","Rubick","Io"
"viper","rubick","38","22","16","0.579","Viper","Rubick"
"witch_doctor","bristleback","38","17","21","0.447","Witch Doctor","Bristleback"
"phantom_lancer","leshrac","38","22","16","0.579","Phantom Lancer","Leshrac"
"rubick","visage","38","21","17","0.553","Rubick","Visage"
"storm_spirit","undying","38","20","18","0.526","Storm Spirit","Undying"
"lina","lion","38","13","25","0.342","Lina","Lion"
"juggernaut","rubick","37","20","17","0.541","Juggernaut","Rubick"
"leshrac","disruptor","37","22","15","0.595","Leshrac","Disruptor"
"lina","witch_doctor","37","19","18","0.514","Lina","Witch Doctor"
"spirit_breaker","winter_wyvern","37","19","18","0.514","Spirit Breaker","Winter Wyvern"
"sand_king","gyrocopter","37","18","19","0.486","Sand King","Gyrocopter"
"storm_spirit","bounty_hunter","37","19","18","0.514","Storm Spirit","Bounty Hunter"
"rattletrap","ember_spirit","36","19","17","0.528","Clockwerk","Ember Spirit"
"dark_seer","bounty_hunter","36","19","17","0.528","Dark Seer","Bounty Hunter"
"queenofpain","dragon_knight","36","20","16","0.556","Queen of Pain","Dragon Knight"
"undying","rubick","36","16","20","0.444","Undying","Rubick"
"earthshaker","phoenix","36","15","21","0.417","Earthshaker","Phoenix"
"puck","gyrocopter","36","18","18","0.500","Puck","Gyrocopter"
"witch_doctor","tusk","36","18","18","0.500","Witch Doctor","Tusk"
"queenofpain","visage","35","26","9","0.743","Queen of Pain","Visage"
"gyrocopter","visage","35","19","16","0.543","Gyrocopter","Visage"
"beastmaster","leshrac","35","24","11","0.686","Beastmaster","Leshrac"
"nevermore","bristleback","35","14","21","0.400","Shadow Fiend","Bristleback"
"queenofpain","naga_siren","35","19","16","0.543","Queen of Pain","Naga Siren"
"bane","leshrac","35","21","14","0.600","Bane","Leshrac"
"gyrocopter","skywrath_mage","35","14","21","0.400","Gyrocopter","Skywrath Mage"
"leshrac","undying","35","20","15","0.571","Leshrac","Undying"
"phantom_lancer","bounty_hunter","35","19","16","0.543","Phantom Lancer","Bounty Hunter"
"nevermore","beastmaster","35","19","16","0.543","Shadow Fiend","Beastmaster"
"leshrac","bounty_hunter","35","28","7","0.800","Leshrac","Bounty Hunter"
"lina","dragon_knight","34","13","21","0.382","Lina","Dragon Knight"
"antimage","dazzle","34","20","14","0.588","Anti Mage","Dazzle"
"earthshaker","bounty_hunter","34","22","12","0.647","Earthshaker","Bounty Hunter"
"dazzle","undying","34","21","13","0.618","Dazzle","Undying"
"earthshaker","zuus","34","18","16","0.529","Earthshaker","Zeus"
"templar_assassin","winter_wyvern","34","17","17","0.500","Templar Assassin","Winter Wyvern"
"templar_assassin","undying","34","25","9","0.735","Templar Assassin","Undying"
"nevermore","bounty_hunter","34","20","14","0.588","Shadow Fiend","Bounty Hunter"
"bounty_hunter","spirit_breaker","34","25","9","0.735","Bounty Hunter","Spirit Breaker"
"earthshaker","tusk","34","18","16","0.529","Earthshaker","Tusk"
"nevermore","visage","33","19","14","0.576","Shadow Fiend","Visage"
"rubick","winter_wyvern","33","12","21","0.364","Rubick","Winter Wyvern"
"earthshaker","slark","33","16","17","0.485","Earthshaker","Slark"
"templar_assassin","tusk","33","21","12","0.636","Templar Assassin","Tusk"
"lina","slark","33","12","21","0.364","Lina","Slark"
"dragon_knight","dark_seer","33","13","20","0.394","Dragon Knight","Dark Seer"
"bounty_hunter","winter_wyvern","33","20","13","0.606","Bounty Hunter","Winter Wyvern"
"antimage","rattletrap","32","18","14","0.563","Anti Mage","Clockwerk"
"undying","disruptor","32","20","12","0.625","Undying","Disruptor"
"nevermore","storm_spirit","32","15","17","0.469","Shadow Fiend","Storm Spirit"
"lina","bristleback","32","12","20","0.375","Lina","Bristleback"
"earthshaker","skywrath_mage","32","13","19","0.406","Earthshaker","Skywrath Mage"
"tusk","ember_spirit","32","18","14","0.563","Tusk","Ember Spirit"
"witch_doctor","viper","32","13","19","0.406","Witch Doctor","Viper"
"antimage","queenofpain","32","18","14","0.563","Anti Mage","Queen of Pain"
"phantom_lancer","lion","32","14","18","0.438","Phantom Lancer","Lion"
"earthshaker","dragon_knight","31","16","15","0.516","Earthshaker","Dragon Knight"
"bounty_hunter","undying","31","18","13","0.581","Bounty Hunter","Undying"
"templar_assassin","rattletrap","31","17","14","0.548","Templar Assassin","Clockwerk"
"bounty_hunter","rubick","31","17","14","0.548","Bounty Hunter","Rubick"
"naga_siren","tusk","31","20","11","0.645","Naga Siren","Tusk"
"chen","gyrocopter","31","18","13","0.581","Chen","Gyrocopter"
"queenofpain","skywrath_mage","31","10","21","0.323","Queen of Pain","Skywrath Mage"
"razor","rubick","31","12","19","0.387","Razor","Rubick"
"drow_ranger","rubick","31","16","15","0.516","Drow Ranger","Rubick"
"queenofpain","phoenix","31","12","19","0.387","Queen of Pain","Phoenix"
"windrunner","rattletrap","31","16","15","0.516","Windranger","Clockwerk"
"lina","visage","31","14","17","0.452","Lina","Visage"
"crystal_maiden","rattletrap","31","17","14","0.548","Crystal Maiden","Clockwerk"
"rattletrap","tusk","31","18","13","0.581","Clockwerk","Tusk"
"queenofpain","chen","31","17","14","0.548","Queen of Pain","Chen"
"storm_spirit","lion","31","14","17","0.452","Storm Spirit","Lion"
"bloodseeker","dazzle","30","19","11","0.633","Bloodseeker","Dazzle"
"lion","wisp","30","11","19","0.367","Lion","Io"
"dragon_knight","dazzle","30","15","15","0.500","Dragon Knight","Dazzle"
"rubick","ember_spirit","30","18","12","0.600","Rubick","Ember Spirit"
"dark_seer","wisp","30","19","11","0.633","Dark Seer","Io"
"gyrocopter","bristleback","30","15","15","0.500","Gyrocopter","Bristleback"
"dazzle","ember_spirit","30","15","15","0.500","Dazzle","Ember Spirit"
"earthshaker","razor","30","13","17","0.433","Earthshaker","Razor"
"bloodseeker","lina","30","11","19","0.367","Bloodseeker","Lina"
"nevermore","skywrath_mage","30","12","18","0.400","Shadow Fiend","Skywrath Mage"
"nevermore","slardar","30","12","18","0.400","Shadow Fiend","Slardar"
"dragon_knight","chen","30","20","10","0.667","Dragon Knight","Chen"
"storm_spirit","bristleback","30","14","16","0.467","Storm Spirit","Bristleback"
"juggernaut","nevermore","30","21","9","0.700","Juggernaut","Shadow Fiend"
"dark_seer","disruptor","30","11","19","0.367","Dark Seer","Disruptor"
"nevermore","centaur","30","14","16","0.467","Shadow Fiend","Centaur Warrunner"
"witch_doctor","beastmaster","29","12","17","0.414","Witch Doctor","Beastmaster"
"axe","gyrocopter","29","15","14","0.517","Axe","Gyrocopter"
