"Hero","Hero","Games","W","L","Win %","Name","Name"
"earthshaker","shadow_shaman","98","52","46","0.531","Earthshaker","Shadow Shaman"
"mirana","batrider","98","64","34","0.653","Mirana","Batrider"
"skeleton_king","skywrath_mage","97","46","51","0.474","Wraith King","Skywrath Mage"
"brewmaster","rubick","97","47","50","0.485","Brewmaster","Rubick"
"skeleton_king","ancient_apparition","97","54","43","0.557","Wraith King","Ancient Apparition"
"shadow_shaman","tidehunter","96","53","43","0.552","Shadow Shaman","Tidehunter"
"ancient_apparition","doom_bringer","96","52","44","0.542","Ancient Apparition","Doom"
"shadow_shaman","invoker","95","42","53","0.442","Shadow Shaman","Invoker"
"viper","rubick","94","43","51","0.457","Viper","Rubick"
"sand_king","ancient_apparition","94","43","51","0.457","Sand King","Ancient Apparition"
"doom_bringer","skywrath_mage","92","43","49","0.467","Doom","Skywrath Mage"
"mirana","viper","92","54","38","0.587","Mirana","Viper"
"batrider","skywrath_mage","91","35","56","0.385","Batrider","Skywrath Mage"
"mirana","dark_seer","91","45","46","0.495","Mirana","Dark Seer"
"mirana","furion","91","54","37","0.593","Mirana","Natures Prophet"
"razor","shadow_shaman","90","52","38","0.578","Razor","Shadow Shaman"
"razor","rubick","88","47","41","0.534","Razor","Rubick"
"shadow_shaman","batrider","86","44","42","0.512","Shadow Shaman","Batrider"
"mirana","ember_spirit","85","46","39","0.541","Mirana","Ember Spirit"
"mirana","razor","85","54","31","0.635","Mirana","Razor"
"faceless_void","invoker","85","37","48","0.435","Faceless Void","Invoker"
"mirana","skywrath_mage","85","45","40","0.529","Mirana","Skywrath Mage"
"mirana","ancient_apparition","84","45","39","0.536","Mirana","Ancient Apparition"
"earthshaker","skywrath_mage","84","38","46","0.452","Earthshaker","Skywrath Mage"
"batrider","ancient_apparition","84","43","41","0.512","Batrider","Ancient Apparition"
"furion","ancient_apparition","84","43","41","0.512","Natures Prophet","Ancient Apparition"
"tidehunter","skywrath_mage","84","32","52","0.381","Tidehunter","Skywrath Mage"
"dark_seer","rubick","82","38","44","0.463","Dark Seer","Rubick"
"sand_king","furion","81","43","38","0.531","Sand King","Natures Prophet"
"viper","furion","81","45","36","0.556","Viper","Natures Prophet"
"skeleton_king","rubick","81","46","35","0.568","Wraith King","Rubick"
"doom_bringer","treant","81","51","30","0.630","Doom","Treant Protector"
"razor","centaur","80","39","41","0.488","Razor","Centaur Warrunner"
"skeleton_king","invoker","80","38","42","0.475","Wraith King","Invoker"
"invoker","centaur","80","39","41","0.488","Invoker","Centaur Warrunner"
"treant","centaur","80","42","38","0.525","Treant Protector","Centaur Warrunner"
"sand_king","viper","79","36","43","0.456","Sand King","Viper"
"doom_bringer","shadow_demon","79","39","40","0.494","Doom","Shadow Demon"
"razor","faceless_void","78","33","45","0.423","Razor","Faceless Void"
"doom_bringer","invoker","78","38","40","0.487","Doom","Invoker"
"mirana","naga_siren","78","43","35","0.551","Mirana","Naga Siren"
"sand_king","centaur","78","45","33","0.577","Sand King","Centaur Warrunner"
"brewmaster","shadow_demon","77","39","38","0.506","Brewmaster","Shadow Demon"
"sand_king","invoker","77","34","43","0.442","Sand King","Invoker"
"tidehunter","shadow_demon","76","41","35","0.539","Tidehunter","Shadow Demon"
"earthshaker","mirana","76","39","37","0.513","Earthshaker","Mirana"
"treant","rubick","76","46","30","0.605","Treant Protector","Rubick"
"skywrath_mage","ember_spirit","75","31","44","0.413","Skywrath Mage","Ember Spirit"
"sand_king","skywrath_mage","75","41","34","0.547","Sand King","Skywrath Mage"
"razor","furion","75","52","23","0.693","Razor","Natures Prophet"
"razor","skeleton_king","75","50","25","0.667","Razor","Wraith King"
"shadow_shaman","faceless_void","74","39","35","0.527","Shadow Shaman","Faceless Void"
"shadow_shaman","death_prophet","74","46","28","0.622","Shadow Shaman","Death Prophet"
"death_prophet","skywrath_mage","74","42","32","0.568","Death Prophet","Skywrath Mage"
"dazzle","shadow_demon","74","35","39","0.473","Dazzle","Shadow Demon"
"earthshaker","doom_bringer","73","42","31","0.575","Earthshaker","Doom"
"sand_king","dark_seer","73","30","43","0.411","Sand King","Dark Seer"
"ancient_apparition","brewmaster","73","31","42","0.425","Ancient Apparition","Brewmaster"
"skeleton_king","batrider","73","41","32","0.562","Wraith King","Batrider"
"viper","doom_bringer","72","32","40","0.444","Viper","Doom"
"shadow_shaman","ember_spirit","72","37","35","0.514","Shadow Shaman","Ember Spirit"
"ancient_apparition","invoker","72","30","42","0.417","Ancient Apparition","Invoker"
"faceless_void","ancient_apparition","72","34","38","0.472","Faceless Void","Ancient Apparition"
"invoker","treant","71","39","32","0.549","Invoker","Treant Protector"
"puck","treant","71","43","28","0.606","Puck","Treant Protector"
"tidehunter","death_prophet","70","38","32","0.543","Tidehunter","Death Prophet"
"lycan","rubick","70","45","25","0.643","Lycan","Rubick"
"batrider","brewmaster","70","30","40","0.429","Batrider","Brewmaster"
"faceless_void","death_prophet","70","43","27","0.614","Faceless Void","Death Prophet"
"mirana","puck","70","33","37","0.471","Mirana","Puck"
"skeleton_king","furion","70","38","32","0.543","Wraith King","Natures Prophet"
"sand_king","batrider","70","35","35","0.500","Sand King","Batrider"
"razor","tidehunter","70","34","36","0.486","Razor","Tidehunter"
"mirana","rattletrap","69","41","28","0.594","Mirana","Clockwerk"
"puck","ancient_apparition","69","29","40","0.420","Puck","Ancient Apparition"
"puck","skywrath_mage","68","32","36","0.471","Puck","Skywrath Mage"
"doom_bringer","brewmaster","68","50","18","0.735","Doom","Brewmaster"
"dazzle","centaur","68","25","43","0.368","Dazzle","Centaur Warrunner"
"puck","lycan","68","38","30","0.559","Puck","Lycan"
"shadow_shaman","enchantress","67","34","33","0.507","Shadow Shaman","Enchantress"
"batrider","shadow_demon","67","39","28","0.582","Batrider","Shadow Demon"
"skeleton_king","dark_seer","67","36","31","0.537","Wraith King","Dark Seer"
"viper","treant","67","39","28","0.582","Viper","Treant Protector"
"earthshaker","viper","67","32","35","0.478","Earthshaker","Viper"
"puck","doom_bringer","65","35","30","0.538","Puck","Doom"
"sand_king","shadow_demon","65","27","38","0.415","Sand King","Shadow Demon"
"earthshaker","death_prophet","65","41","24","0.631","Earthshaker","Death Prophet"
"razor","doom_bringer","64","35","29","0.547","Razor","Doom"
"mirana","death_prophet","64","45","19","0.703","Mirana","Death Prophet"
"razor","sand_king","64","41","23","0.641","Razor","Sand King"
"tidehunter","viper","64","28","36","0.438","Tidehunter","Viper"
"razor","shadow_demon","64","35","29","0.547","Razor","Shadow Demon"
"dark_seer","shadow_demon","63","28","35","0.444","Dark Seer","Shadow Demon"
"vengefulspirit","doom_bringer","63","36","27","0.571","Vengeful Spirit","Doom"
"enchantress","invoker","63","29","34","0.460","Enchantress","Invoker"
"tidehunter","rubick","63","30","33","0.476","Tidehunter","Rubick"
"viper","shadow_demon","63","27","36","0.429","Viper","Shadow Demon"
"batrider","doom_bringer","63","33","30","0.524","Batrider","Doom"
"furion","shadow_demon","62","31","31","0.500","Natures Prophet","Shadow Demon"
"dazzle","invoker","62","24","38","0.387","Dazzle","Invoker"
"skeleton_king","viper","62","33","29","0.532","Wraith King","Viper"
"invoker","skywrath_mage","62","38","24","0.613","Invoker","Skywrath Mage"
"wisp","centaur","62","29","33","0.468","Io","Centaur Warrunner"
"tidehunter","invoker","62","28","34","0.452","Tidehunter","Invoker"
"death_prophet","centaur","61","33","28","0.541","Death Prophet","Centaur Warrunner"
"rattletrap","skywrath_mage","61","32","29","0.525","Clockwerk","Skywrath Mage"
"witch_doctor","faceless_void","61","30","31","0.492","Witch Doctor","Faceless Void"
"skeleton_king","brewmaster","61","30","31","0.492","Wraith King","Brewmaster"
"doom_bringer","ember_spirit","60","33","27","0.550","Doom","Ember Spirit"
"earthshaker","razor","60","23","37","0.383","Earthshaker","Razor"
"mirana","lycan","60","38","22","0.633","Mirana","Lycan"
"doom_bringer","centaur","60","25","35","0.417","Doom","Centaur Warrunner"
"razor","brewmaster","60","30","30","0.500","Razor","Brewmaster"
"mirana","nyx_assassin","60","35","25","0.583","Mirana","Nyx Assassin"
"mirana","lich","60","27","33","0.450","Mirana","Lich"
"sand_king","doom_bringer","59","31","28","0.525","Sand King","Doom"
"shadow_shaman","skeleton_king","59","28","31","0.475","Shadow Shaman","Wraith King"
"enigma","skywrath_mage","59","30","29","0.508","Enigma","Skywrath Mage"
"razor","enigma","58","28","30","0.483","Razor","Enigma"
"vengefulspirit","brewmaster","58","28","30","0.483","Vengeful Spirit","Brewmaster"
"leshrac","shadow_demon","58","25","33","0.431","Leshrac","Shadow Demon"
"furion","invoker","58","26","32","0.448","Natures Prophet","Invoker"
"mirana","enigma","58","39","19","0.672","Mirana","Enigma"
"vengefulspirit","furion","58","33","25","0.569","Vengeful Spirit","Natures Prophet"
"razor","batrider","58","30","28","0.517","Razor","Batrider"
"earthshaker","centaur","57","25","32","0.439","Earthshaker","Centaur Warrunner"
"lich","centaur","57","31","26","0.544","Lich","Centaur Warrunner"
"furion","doom_bringer","57","28","29","0.491","Natures Prophet","Doom"
"earthshaker","faceless_void","57","28","29","0.491","Earthshaker","Faceless Void"
"faceless_void","rubick","57","27","30","0.474","Faceless Void","Rubick"
"tidehunter","ancient_apparition","57","30","27","0.526","Tidehunter","Ancient Apparition"
"sand_king","brewmaster","57","32","25","0.561","Sand King","Brewmaster"
"razor","ancient_apparition","57","27","30","0.474","Razor","Ancient Apparition"
"earthshaker","furion","56","27","29","0.482","Earthshaker","Natures Prophet"
"furion","treant","56","33","23","0.589","Natures Prophet","Treant Protector"
"mirana","vengefulspirit","56","32","24","0.571","Mirana","Vengeful Spirit"
"brewmaster","centaur","56","25","31","0.446","Brewmaster","Centaur Warrunner"
"viper","batrider","55","28","27","0.509","Viper","Batrider"
"mirana","tinker","55","26","29","0.473","Mirana","Tinker"
"tidehunter","treant","55","33","22","0.600","Tidehunter","Treant Protector"
"morphling","shadow_shaman","55","34","21","0.618","Morphling","Shadow Shaman"
"viper","brewmaster","55","31","24","0.564","Viper","Brewmaster"
"dark_seer","treant","55","29","26","0.527","Dark Seer","Treant Protector"
"sand_king","rubick","54","25","29","0.463","Sand King","Rubick"
"shadow_demon","slark","54","21","33","0.389","Shadow Demon","Slark"
"skeleton_king","doom_bringer","54","37","17","0.685","Wraith King","Doom"
"mirana","templar_assassin","54","33","21","0.611","Mirana","Templar Assassin"
"tinker","skywrath_mage","54","24","30","0.444","Tinker","Skywrath Mage"
"puck","sand_king","54","21","33","0.389","Puck","Sand King"
"shadow_shaman","lycan","54","29","25","0.537","Shadow Shaman","Lycan"
"doom_bringer","disruptor","53","34","19","0.642","Doom","Disruptor"
"luna","shadow_demon","53","24","29","0.453","Luna","Shadow Demon"
"mirana","dragon_knight","53","26","27","0.491","Mirana","Dragon Knight"
"sand_king","tidehunter","53","24","29","0.453","Sand King","Tidehunter"
"enchantress","rubick","52","26","26","0.500","Enchantress","Rubick"
"weaver","ancient_apparition","52","23","29","0.442","Weaver","Ancient Apparition"
"earthshaker","batrider","52","22","30","0.423","Earthshaker","Batrider"
"tidehunter","enchantress","52","29","23","0.558","Tidehunter","Enchantress"
"earthshaker","brewmaster","52","29","23","0.558","Earthshaker","Brewmaster"
"furion","ember_spirit","52","21","31","0.404","Natures Prophet","Ember Spirit"
"puck","rubick","52","28","24","0.538","Puck","Rubick"
"morphling","sand_king","52","30","22","0.577","Morphling","Sand King"
"morphling","centaur","51","27","24","0.529","Morphling","Centaur Warrunner"
"mirana","disruptor","51","33","18","0.647","Mirana","Disruptor"
"death_prophet","jakiro","51","31","20","0.608","Death Prophet","Jakiro"
"viper","ancient_apparition","51","27","24","0.529","Viper","Ancient Apparition"
"lich","brewmaster","51","23","28","0.451","Lich","Brewmaster"
"lich","invoker","51","26","25","0.510","Lich","Invoker"
"drow_ranger","visage","51","32","19","0.627","Drow Ranger","Visage"
"witch_doctor","treant","51","31","20","0.608","Witch Doctor","Treant Protector"
"weaver","invoker","51","27","24","0.529","Weaver","Invoker"
"mirana","wisp","51","28","23","0.549","Mirana","Io"
"dazzle","doom_bringer","50","28","22","0.560","Dazzle","Doom"
"kunkka","shadow_demon","50","24","26","0.480","Kunkka","Shadow Demon"
"tidehunter","enigma","50","28","22","0.560","Tidehunter","Enigma"
"vengefulspirit","skywrath_mage","50","16","34","0.320","Vengeful Spirit","Skywrath Mage"
"batrider","invoker","50","19","31","0.380","Batrider","Invoker"
"dragon_knight","ancient_apparition","50","24","26","0.480","Dragon Knight","Ancient Apparition"
"sand_king","faceless_void","50","24","26","0.480","Sand King","Faceless Void"
"shadow_demon","treant","50","22","28","0.440","Shadow Demon","Treant Protector"
"morphling","rubick","50","26","24","0.520","Morphling","Rubick"
"death_prophet","rubick","50","29","21","0.580","Death Prophet","Rubick"
"centaur","ember_spirit","49","19","30","0.388","Centaur Warrunner","Ember Spirit"
"morphling","lich","49","32","17","0.653","Morphling","Lich"
"tidehunter","skeleton_king","49","26","23","0.531","Tidehunter","Wraith King"
"dark_seer","ancient_apparition","49","24","25","0.490","Dark Seer","Ancient Apparition"
"puck","skeleton_king","49","32","17","0.653","Puck","Wraith King"
"skeleton_king","centaur","49","25","24","0.510","Wraith King","Centaur Warrunner"
"rattletrap","invoker","49","28","21","0.571","Clockwerk","Invoker"
"enigma","furion","49","26","23","0.531","Enigma","Natures Prophet"
"puck","centaur","49","25","24","0.510","Puck","Centaur Warrunner"
"morphling","tidehunter","49","29","20","0.592","Morphling","Tidehunter"
"dark_seer","wisp","49","20","29","0.408","Dark Seer","Io"
"vengefulspirit","centaur","48","18","30","0.375","Vengeful Spirit","Centaur Warrunner"
"templar_assassin","rubick","48","28","20","0.583","Templar Assassin","Rubick"
"skeleton_king","death_prophet","48","27","21","0.563","Wraith King","Death Prophet"
"enchantress","brewmaster","48","25","23","0.521","Enchantress","Brewmaster"
"furion","enchantress","48","24","24","0.500","Natures Prophet","Enchantress"
"skeleton_king","shadow_demon","48","24","24","0.500","Wraith King","Shadow Demon"
"faceless_void","furion","48","26","22","0.542","Faceless Void","Natures Prophet"
"weaver","centaur","48","21","27","0.438","Weaver","Centaur Warrunner"
"furion","jakiro","47","26","21","0.553","Natures Prophet","Jakiro"
"invoker","nyx_assassin","47","22","25","0.468","Invoker","Nyx Assassin"
"skeleton_king","rattletrap","47","22","25","0.468","Wraith King","Clockwerk"
"dragon_knight","batrider","47","20","27","0.426","Dragon Knight","Batrider"
"tidehunter","jakiro","47","22","25","0.468","Tidehunter","Jakiro"
"dazzle","dark_seer","47","21","26","0.447","Dazzle","Dark Seer"
"rubick","ember_spirit","47","24","23","0.511","Rubick","Ember Spirit"
"morphling","ancient_apparition","47","28","19","0.596","Morphling","Ancient Apparition"
"wisp","skywrath_mage","47","23","24","0.489","Io","Skywrath Mage"
"sand_king","dragon_knight","46","22","24","0.478","Sand King","Dragon Knight"
"razor","invoker","46","20","26","0.435","Razor","Invoker"
"batrider","disruptor","46","30","16","0.652","Batrider","Disruptor"
"tinker","faceless_void","46","21","25","0.457","Tinker","Faceless Void"
