"Hero","Hero","Games","W","L","Win %","Name","Name"
"dazzle","dark_seer","71","28","43","0.394","Dazzle","Dark Seer"
"vengefulspirit","ancient_apparition","72","47","25","0.653","Vengeful Spirit","Ancient Apparition"
"queenofpain","tusk","72","43","29","0.597","Queen of Pain","Tusk"
"juggernaut","tusk","72","34","38","0.472","Juggernaut","Tusk"
"witch_doctor","gyrocopter","72","33","39","0.458","Witch Doctor","Gyrocopter"
"ancient_apparition","gyrocopter","73","27","46","0.370","Ancient Apparition","Gyrocopter"
"earthshaker","slardar","74","31","43","0.419","Earthshaker","Slardar"
"vengefulspirit","windrunner","75","56","19","0.747","Vengeful Spirit","Windranger"
"vengefulspirit","undying","75","41","34","0.547","Vengeful Spirit","Undying"
"windrunner","invoker","75","28","47","0.373","Windranger","Invoker"
"earthshaker","tusk","76","22","54","0.289","Earthshaker","Tusk"
"queenofpain","dazzle","80","50","30","0.625","Queen of Pain","Dazzle"
"slardar","gyrocopter","80","37","43","0.463","Slardar","Gyrocopter"
"dazzle","invoker","82","35","47","0.427","Dazzle","Invoker"
"earthshaker","dazzle","83","39","44","0.470","Earthshaker","Dazzle"
"vengefulspirit","invoker","84","44","40","0.524","Vengeful Spirit","Invoker"
"windrunner","dazzle","84","37","47","0.440","Windranger","Dazzle"
"gyrocopter","invoker","88","50","38","0.568","Gyrocopter","Invoker"
"vengefulspirit","queenofpain","89","43","46","0.483","Vengeful Spirit","Queen of Pain"
"slardar","tusk","90","33","57","0.367","Slardar","Tusk"
"earthshaker","gyrocopter","90","33","57","0.367","Earthshaker","Gyrocopter"
"queenofpain","gyrocopter","91","50","41","0.549","Queen of Pain","Gyrocopter"
"slardar","dazzle","92","57","35","0.620","Slardar","Dazzle"
"bane","tusk","92","51","41","0.554","Bane","Tusk"
"bane","gyrocopter","94","52","42","0.553","Bane","Gyrocopter"
"vengefulspirit","slardar","101","64","37","0.634","Vengeful Spirit","Slardar"
"earthshaker","vengefulspirit","102","37","65","0.363","Earthshaker","Vengeful Spirit"
"dazzle","ancient_apparition","107","56","51","0.523","Dazzle","Ancient Apparition"
"juggernaut","gyrocopter","108","46","62","0.426","Juggernaut","Gyrocopter"
"gyrocopter","tusk","115","57","58","0.496","Gyrocopter","Tusk"
"bane","dazzle","116","73","43","0.629","Bane","Dazzle"
"dazzle","tusk","117","47","70","0.402","Dazzle","Tusk"
"bane","vengefulspirit","118","66","52","0.559","Bane","Vengeful Spirit"
"vengefulspirit","tusk","123","59","64","0.480","Vengeful Spirit","Tusk"
"dazzle","gyrocopter","128","45","83","0.352","Dazzle","Gyrocopter"
"vengefulspirit","gyrocopter","131","57","74","0.435","Vengeful Spirit","Gyrocopter"
"vengefulspirit","dazzle","139","92","47","0.662","Vengeful Spirit","Dazzle"
