"Hero","Hero","Games","W","L","Win %","Name","Name"
"phantom_lancer","winter_wyvern","37","15","22","0.405","Phantom Lancer","Winter Wyvern"
"dazzle","leshrac","56","23","33","0.411","Dazzle","Leshrac"
"lina","tusk","92","38","54","0.413","Lina","Tusk"
"nevermore","leshrac","80","33","47","0.413","Shadow Fiend","Leshrac"
"phantom_lancer","tusk","46","19","27","0.413","Phantom Lancer","Tusk"
"witch_doctor","rattletrap","70","29","41","0.414","Witch Doctor","Clockwerk"
"lina","leshrac","84","35","49","0.417","Lina","Leshrac"
"nevermore","spirit_breaker","55","23","32","0.418","Shadow Fiend","Spirit Breaker"
"dazzle","undying","55","23","32","0.418","Dazzle","Undying"
"shadow_demon","rubick","38","16","22","0.421","Shadow Demon","Rubick"
"spirit_breaker","tusk","38","16","22","0.421","Spirit Breaker","Tusk"
"queenofpain","wisp","64","27","37","0.422","Queen of Pain","Io"
"nevermore","bounty_hunter","45","19","26","0.422","Shadow Fiend","Bounty Hunter"
"dark_seer","bounty_hunter","45","19","26","0.422","Dark Seer","Bounty Hunter"
"witch_doctor","rubick","97","41","56","0.423","Witch Doctor","Rubick"
"lina","dark_seer","71","30","41","0.423","Lina","Dark Seer"
"rubick","visage","52","22","30","0.423","Rubick","Visage"
"witch_doctor","leshrac","52","22","30","0.423","Witch Doctor","Leshrac"
"lina","rubick","144","61","83","0.424","Lina","Rubick"
"phantom_lancer","storm_spirit","59","25","34","0.424","Phantom Lancer","Storm Spirit"
"nevermore","lion","63","27","36","0.429","Shadow Fiend","Lion"
"earthshaker","dragon_knight","63","27","36","0.429","Earthshaker","Dragon Knight"
"bloodseeker","earthshaker","35","15","20","0.429","Bloodseeker","Earthshaker"
"earthshaker","templar_assassin","35","15","20","0.429","Earthshaker","Templar Assassin"
"earthshaker","wisp","72","31","41","0.431","Earthshaker","Io"
"lina","dazzle","108","47","61","0.435","Lina","Dazzle"
"storm_spirit","dazzle","69","30","39","0.435","Storm Spirit","Dazzle"
"lina","visage","46","20","26","0.435","Lina","Visage"
"rattletrap","bounty_hunter","39","17","22","0.436","Clockwerk","Bounty Hunter"
"lina","undying","71","31","40","0.437","Lina","Undying"
"earthshaker","dazzle","96","42","54","0.438","Earthshaker","Dazzle"
"dazzle","bounty_hunter","48","21","27","0.438","Dazzle","Bounty Hunter"
"earthshaker","gyrocopter","161","71","90","0.441","Earthshaker","Gyrocopter"
"queenofpain","rattletrap","95","42","53","0.442","Queen of Pain","Clockwerk"
"gyrocopter","visage","43","19","24","0.442","Gyrocopter","Visage"
"earthshaker","tusk","126","56","70","0.444","Earthshaker","Tusk"
"lina","bounty_hunter","63","28","35","0.444","Lina","Bounty Hunter"
"dark_seer","undying","45","20","25","0.444","Dark Seer","Undying"
"storm_spirit","spirit_breaker","45","20","25","0.444","Storm Spirit","Spirit Breaker"
"lina","bristleback","47","21","26","0.447","Lina","Bristleback"
"phantom_lancer","bounty_hunter","38","17","21","0.447","Phantom Lancer","Bounty Hunter"
"nevermore","witch_doctor","67","30","37","0.448","Shadow Fiend","Witch Doctor"
"nevermore","storm_spirit","89","40","49","0.449","Shadow Fiend","Storm Spirit"
"phantom_lancer","queenofpain","51","23","28","0.451","Phantom Lancer","Queen of Pain"
"storm_spirit","leshrac","42","19","23","0.452","Storm Spirit","Leshrac"
"nevermore","undying","53","24","29","0.453","Shadow Fiend","Undying"
"queenofpain","spirit_breaker","77","35","42","0.455","Queen of Pain","Spirit Breaker"
"nevermore","dazzle","79","36","43","0.456","Shadow Fiend","Dazzle"
"rubick","winter_wyvern","70","32","38","0.457","Rubick","Winter Wyvern"
"earthshaker","beastmaster","48","22","26","0.458","Earthshaker","Beastmaster"
"queenofpain","leshrac","109","50","59","0.459","Queen of Pain","Leshrac"
"lion","gyrocopter","98","45","53","0.459","Lion","Gyrocopter"
"lina","spirit_breaker","74","34","40","0.459","Lina","Spirit Breaker"
"lina","disruptor","61","28","33","0.459","Lina","Disruptor"
"queenofpain","tusk","87","40","47","0.460","Queen of Pain","Tusk"
"nevermore","windrunner","39","18","21","0.462","Shadow Fiend","Windranger"
"queenofpain","bristleback","41","19","22","0.463","Queen of Pain","Bristleback"
"gyrocopter","disruptor","41","19","22","0.463","Gyrocopter","Disruptor"
"razor","gyrocopter","41","19","22","0.463","Razor","Gyrocopter"
"wisp","bristleback","43","20","23","0.465","Io","Bristleback"
"lina","lion","64","30","34","0.469","Lina","Lion"
"nevermore","templar_assassin","49","23","26","0.469","Shadow Fiend","Templar Assassin"
"lion","rattletrap","49","23","26","0.469","Lion","Clockwerk"
"earthshaker","rattletrap","168","79","89","0.470","Earthshaker","Clockwerk"
"rattletrap","undying","53","25","28","0.472","Clockwerk","Undying"
"earthshaker","juggernaut","36","17","19","0.472","Earthshaker","Juggernaut"
"dark_seer","wisp","36","17","19","0.472","Dark Seer","Io"
"earthshaker","visage","55","26","29","0.473","Earthshaker","Visage"
"nevermore","phantom_lancer","57","27","30","0.474","Shadow Fiend","Phantom Lancer"
"queenofpain","visage","38","18","20","0.474","Queen of Pain","Visage"
"lina","queenofpain","141","67","74","0.475","Lina","Queen of Pain"
"gyrocopter","keeper_of_the_light","40","19","21","0.475","Gyrocopter","Keeper of the Light"
"earthshaker","viper","40","19","21","0.475","Earthshaker","Viper"
"lion","queenofpain","82","39","43","0.476","Lion","Queen of Pain"
"storm_spirit","tusk","63","30","33","0.476","Storm Spirit","Tusk"
"rattletrap","rubick","138","66","72","0.478","Clockwerk","Rubick"
"dazzle","rubick","90","43","47","0.478","Dazzle","Rubick"
"gyrocopter","undying","69","33","36","0.478","Gyrocopter","Undying"
"witch_doctor","dragon_knight","46","22","24","0.478","Witch Doctor","Dragon Knight"
"dark_seer","rubick","71","34","37","0.479","Dark Seer","Rubick"
"lion","witch_doctor","48","23","25","0.479","Lion","Witch Doctor"
"bounty_hunter","spirit_breaker","48","23","25","0.479","Bounty Hunter","Spirit Breaker"
"rattletrap","winter_wyvern","50","24","26","0.480","Clockwerk","Winter Wyvern"
"witch_doctor","dazzle","54","26","28","0.481","Witch Doctor","Dazzle"
"queenofpain","viper","52","25","27","0.481","Queen of Pain","Viper"
"earthshaker","rubick","199","96","103","0.482","Earthshaker","Rubick"
"nevermore","gyrocopter","164","79","85","0.482","Shadow Fiend","Gyrocopter"
"rattletrap","disruptor","58","28","30","0.483","Clockwerk","Disruptor"
"earthshaker","storm_spirit","91","44","47","0.484","Earthshaker","Storm Spirit"
"phantom_lancer","lina","64","31","33","0.484","Phantom Lancer","Lina"
"gyrocopter","wisp","62","30","32","0.484","Gyrocopter","Io"
"nevermore","dark_seer","66","32","34","0.485","Shadow Fiend","Dark Seer"
"gyrocopter","ember_spirit","37","18","19","0.486","Gyrocopter","Ember Spirit"
"undying","tusk","43","21","22","0.488","Undying","Tusk"
"antimage","earthshaker","43","21","22","0.488","Anti Mage","Earthshaker"
"antimage","dark_seer","43","21","22","0.488","Anti Mage","Dark Seer"
"earthshaker","windrunner","43","21","22","0.488","Earthshaker","Windranger"
"queenofpain","gyrocopter","188","92","96","0.489","Queen of Pain","Gyrocopter"
"nevermore","queenofpain","141","69","72","0.489","Shadow Fiend","Queen of Pain"
"earthshaker","ember_spirit","45","22","23","0.489","Earthshaker","Ember Spirit"
"phantom_lancer","gyrocopter","98","48","50","0.490","Phantom Lancer","Gyrocopter"
"leshrac","undying","57","28","29","0.491","Leshrac","Undying"
"nevermore","dragon_knight","61","30","31","0.492","Shadow Fiend","Dragon Knight"
"queenofpain","rubick","141","70","71","0.496","Queen of Pain","Rubick"
"lina","witch_doctor","76","38","38","0.500","Lina","Witch Doctor"
"dazzle","rattletrap","72","36","36","0.500","Dazzle","Clockwerk"
"queenofpain","undying","56","28","28","0.500","Queen of Pain","Undying"
"rubick","bristleback","44","22","22","0.500","Rubick","Bristleback"
"antimage","rubick","36","18","18","0.500","Anti Mage","Rubick"
"earthshaker","winter_wyvern","77","39","38","0.506","Earthshaker","Winter Wyvern"
"earthshaker","lion","75","38","37","0.507","Earthshaker","Lion"
"spirit_breaker","gyrocopter","73","37","36","0.507","Spirit Breaker","Gyrocopter"
"nevermore","tusk","65","33","32","0.508","Shadow Fiend","Tusk"
"earthshaker","undying","63","32","31","0.508","Earthshaker","Undying"
"nevermore","disruptor","55","28","27","0.509","Shadow Fiend","Disruptor"
"earthshaker","disruptor","53","27","26","0.509","Earthshaker","Disruptor"
"gyrocopter","tusk","96","49","47","0.510","Gyrocopter","Tusk"
"antimage","gyrocopter","51","26","25","0.510","Anti Mage","Gyrocopter"
"gyrocopter","shadow_demon","49","25","24","0.510","Gyrocopter","Shadow Demon"
"nevermore","wisp","49","25","24","0.510","Shadow Fiend","Io"
"leshrac","bounty_hunter","45","23","22","0.511","Leshrac","Bounty Hunter"
"storm_spirit","lina","86","44","42","0.512","Storm Spirit","Lina"
"storm_spirit","gyrocopter","82","42","40","0.512","Storm Spirit","Gyrocopter"
"earthshaker","shadow_demon","43","22","21","0.512","Earthshaker","Shadow Demon"
"dragon_knight","dazzle","39","20","19","0.513","Dragon Knight","Dazzle"
"witch_doctor","disruptor","39","20","19","0.513","Witch Doctor","Disruptor"
"lion","winter_wyvern","37","19","18","0.514","Lion","Winter Wyvern"
"dragon_knight","rattletrap","35","18","17","0.514","Dragon Knight","Clockwerk"
"earthshaker","ancient_apparition","35","18","17","0.514","Earthshaker","Ancient Apparition"
"queenofpain","disruptor","66","34","32","0.515","Queen of Pain","Disruptor"
"rattletrap","spirit_breaker","93","48","45","0.516","Clockwerk","Spirit Breaker"
"lina","rattletrap","116","60","56","0.517","Lina","Clockwerk"
"phantom_lancer","rattletrap","60","31","29","0.517","Phantom Lancer","Clockwerk"
"storm_spirit","winter_wyvern","69","36","33","0.522","Storm Spirit","Winter Wyvern"
"rattletrap","shadow_demon","46","24","22","0.522","Clockwerk","Shadow Demon"
"rubick","wisp","46","24","22","0.522","Rubick","Io"
"leshrac","gyrocopter","132","69","63","0.523","Leshrac","Gyrocopter"
"earthshaker","queenofpain","158","83","75","0.525","Earthshaker","Queen of Pain"
"storm_spirit","lion","61","32","29","0.525","Storm Spirit","Lion"
"phantom_lancer","rubick","55","29","26","0.527","Phantom Lancer","Rubick"
"lina","ember_spirit","36","19","17","0.528","Lina","Ember Spirit"
"earthshaker","dark_seer","85","45","40","0.529","Earthshaker","Dark Seer"
"spirit_breaker","winter_wyvern","51","27","24","0.529","Spirit Breaker","Winter Wyvern"
"gyrocopter","rubick","132","70","62","0.530","Gyrocopter","Rubick"
"earthshaker","nevermore","111","59","52","0.532","Earthshaker","Shadow Fiend"
"nevermore","winter_wyvern","62","33","29","0.532","Shadow Fiend","Winter Wyvern"
"lina","wisp","47","25","22","0.532","Lina","Io"
"queenofpain","dazzle","107","57","50","0.533","Queen of Pain","Dazzle"
"storm_spirit","dragon_knight","43","23","20","0.535","Storm Spirit","Dragon Knight"
"storm_spirit","rubick","67","36","31","0.537","Storm Spirit","Rubick"
"rattletrap","gyrocopter","160","86","74","0.538","Clockwerk","Gyrocopter"
"gyrocopter","winter_wyvern","93","50","43","0.538","Gyrocopter","Winter Wyvern"
"disruptor","wisp","37","20","17","0.541","Disruptor","Io"
"tiny","witch_doctor","37","20","17","0.541","Tiny","Witch Doctor"
"rattletrap","visage","37","20","17","0.541","Clockwerk","Visage"
"rubick","skywrath_mage","35","19","16","0.543","Rubick","Skywrath Mage"
"lion","rubick","88","48","40","0.545","Lion","Rubick"
"nevermore","rattletrap","117","64","53","0.547","Shadow Fiend","Clockwerk"
"nevermore","visage","42","23","19","0.548","Shadow Fiend","Visage"
"nevermore","rubick","127","70","57","0.551","Shadow Fiend","Rubick"
"lina","winter_wyvern","87","48","39","0.552","Lina","Winter Wyvern"
"witch_doctor","undying","38","21","17","0.553","Witch Doctor","Undying"
"queenofpain","dark_seer","72","40","32","0.556","Queen of Pain","Dark Seer"
"gyrocopter","slark","36","20","16","0.556","Gyrocopter","Slark"
"earthshaker","lina","161","90","71","0.559","Earthshaker","Lina"
"nevermore","lina","116","65","51","0.560","Shadow Fiend","Lina"
"earthshaker","phantom_lancer","66","37","29","0.561","Earthshaker","Phantom Lancer"
"earthshaker","bristleback","41","23","18","0.561","Earthshaker","Bristleback"
"queenofpain","ember_spirit","48","27","21","0.563","Queen of Pain","Ember Spirit"
"nevermore","viper","39","22","17","0.564","Shadow Fiend","Viper"
"gyrocopter","bristleback","62","35","27","0.565","Gyrocopter","Bristleback"
"storm_spirit","rattletrap","74","42","32","0.568","Storm Spirit","Clockwerk"
"dazzle","disruptor","44","25","19","0.568","Dazzle","Disruptor"
"naga_siren","tusk","37","21","16","0.568","Naga Siren","Tusk"
"dazzle","spirit_breaker","37","21","16","0.568","Dazzle","Spirit Breaker"
"phantom_lancer","disruptor","37","21","16","0.568","Phantom Lancer","Disruptor"
"dragon_knight","gyrocopter","51","29","22","0.569","Dragon Knight","Gyrocopter"
"beastmaster","queenofpain","49","28","21","0.571","Beastmaster","Queen of Pain"
"bounty_hunter","rubick","61","35","26","0.574","Bounty Hunter","Rubick"
"lion","spirit_breaker","47","27","20","0.574","Lion","Spirit Breaker"
"tusk","winter_wyvern","73","42","31","0.575","Tusk","Winter Wyvern"
"gyrocopter","naga_siren","40","23","17","0.575","Gyrocopter","Naga Siren"
"dazzle","gyrocopter","99","57","42","0.576","Dazzle","Gyrocopter"
"nevermore","shadow_demon","38","22","16","0.579","Shadow Fiend","Shadow Demon"
"ancient_apparition","gyrocopter","50","29","21","0.580","Ancient Apparition","Gyrocopter"
"leshrac","rubick","86","50","36","0.581","Leshrac","Rubick"
"phantom_lancer","dazzle","43","25","18","0.581","Phantom Lancer","Dazzle"
"leshrac","tusk","51","30","21","0.588","Leshrac","Tusk"
"storm_spirit","queenofpain","95","56","39","0.589","Storm Spirit","Queen of Pain"
"queenofpain","skywrath_mage","39","23","16","0.590","Queen of Pain","Skywrath Mage"
"earthshaker","witch_doctor","79","47","32","0.595","Earthshaker","Witch Doctor"
"juggernaut","rattletrap","37","22","15","0.595","Juggernaut","Clockwerk"
"undying","rubick","67","40","27","0.597","Undying","Rubick"
"storm_spirit","dark_seer","68","41","27","0.603","Storm Spirit","Dark Seer"
"earthshaker","skywrath_mage","38","23","15","0.605","Earthshaker","Skywrath Mage"
"dazzle","dark_seer","71","43","28","0.606","Dazzle","Dark Seer"
"bounty_hunter","gyrocopter","61","37","24","0.607","Bounty Hunter","Gyrocopter"
"spirit_breaker","rubick","61","37","24","0.607","Spirit Breaker","Rubick"
"beastmaster","gyrocopter","49","30","19","0.612","Beastmaster","Gyrocopter"
"rattletrap","dark_seer","88","54","34","0.614","Clockwerk","Dark Seer"
"leshrac","wisp","44","27","17","0.614","Leshrac","Io"
"leshrac","dark_seer","47","29","18","0.617","Leshrac","Dark Seer"
"dragon_knight","rubick","50","31","19","0.620","Dragon Knight","Rubick"
"antimage","storm_spirit","48","30","18","0.625","Anti Mage","Storm Spirit"
"rattletrap","wisp","43","27","16","0.628","Clockwerk","Io"
"dazzle","winter_wyvern","73","46","27","0.630","Dazzle","Winter Wyvern"
"bounty_hunter","tusk","54","34","20","0.630","Bounty Hunter","Tusk"
"beastmaster","rattletrap","46","29","17","0.630","Beastmaster","Clockwerk"
"leshrac","disruptor","57","36","21","0.632","Leshrac","Disruptor"
"bounty_hunter","winter_wyvern","41","26","15","0.634","Bounty Hunter","Winter Wyvern"
"juggernaut","gyrocopter","42","28","14","0.667","Juggernaut","Gyrocopter"
"nevermore","bristleback","52","35","17","0.673","Shadow Fiend","Bristleback"
"leshrac","bristleback","35","24","11","0.686","Leshrac","Bristleback"
