"Hero","Hero","Games","W","L","Win %","Name","Name"
"dazzle","undying","113","55","58","0.487","Dazzle","Undying"
"viper","tusk","43","21","22","0.488","Viper","Tusk"
"nevermore","wisp","41","20","21","0.488","Shadow Fiend","Io"
"rattletrap","ember_spirit","41","20","21","0.488","Clockwerk","Ember Spirit"
"gyrocopter","winter_wyvern","139","68","71","0.489","Gyrocopter","Winter Wyvern"
"queenofpain","spirit_breaker","94","46","48","0.489","Queen of Pain","Spirit Breaker"
"razor","gyrocopter","45","22","23","0.489","Razor","Gyrocopter"
"dark_seer","ancient_apparition","49","24","25","0.490","Dark Seer","Ancient Apparition"
"slardar","rattletrap","63","31","32","0.492","Slardar","Clockwerk"
"rubick","winter_wyvern","73","36","37","0.493","Rubick","Winter Wyvern"
"dark_seer","tusk","172","85","87","0.494","Dark Seer","Tusk"
"tusk","winter_wyvern","208","104","104","0.500","Tusk","Winter Wyvern"
"queenofpain","ember_spirit","176","88","88","0.500","Queen of Pain","Ember Spirit"
"queenofpain","disruptor","100","50","50","0.500","Queen of Pain","Disruptor"
"bane","slardar","86","43","43","0.500","Bane","Slardar"
"bane","earthshaker","60","30","30","0.500","Bane","Earthshaker"
"juggernaut","dazzle","48","24","24","0.500","Juggernaut","Dazzle"
"rattletrap","spirit_breaker","46","23","23","0.500","Clockwerk","Spirit Breaker"
"ancient_apparition","undying","46","23","23","0.500","Ancient Apparition","Undying"
"slardar","tusk","182","92","90","0.505","Slardar","Tusk"
"queenofpain","ancient_apparition","75","38","37","0.507","Queen of Pain","Ancient Apparition"
"juggernaut","dark_seer","59","30","29","0.508","Juggernaut","Dark Seer"
"lich","winter_wyvern","53","27","26","0.509","Lich","Winter Wyvern"
"dazzle","winter_wyvern","190","97","93","0.511","Dazzle","Winter Wyvern"
"slardar","dark_seer","92","47","45","0.511","Slardar","Dark Seer"
"earthshaker","undying","47","24","23","0.511","Earthshaker","Undying"
"tiny","slardar","47","24","23","0.511","Tiny","Slardar"
"ancient_apparition","winter_wyvern","84","43","41","0.512","Ancient Apparition","Winter Wyvern"
"razor","dazzle","43","22","21","0.512","Razor","Dazzle"
"lina","disruptor","41","21","20","0.512","Lina","Disruptor"
"juggernaut","windrunner","41","21","20","0.512","Juggernaut","Windranger"
"bane","disruptor","60","31","29","0.517","Bane","Disruptor"
"queenofpain","dark_seer","141","73","68","0.518","Queen of Pain","Dark Seer"
"tusk","ember_spirit","160","83","77","0.519","Tusk","Ember Spirit"
"earthshaker","nevermore","75","39","36","0.520","Earthshaker","Shadow Fiend"
"nevermore","gyrocopter","146","76","70","0.521","Shadow Fiend","Gyrocopter"
"templar_assassin","tusk","71","37","34","0.521","Templar Assassin","Tusk"
"dark_seer","gyrocopter","111","58","53","0.523","Dark Seer","Gyrocopter"
"lina","queenofpain","107","56","51","0.523","Lina","Queen of Pain"
"bane","wisp","44","23","21","0.523","Bane","Io"
"slardar","ancient_apparition","44","23","21","0.523","Slardar","Ancient Apparition"
"windrunner","ember_spirit","61","32","29","0.525","Windranger","Ember Spirit"
"beastmaster","winter_wyvern","40","21","19","0.525","Beastmaster","Winter Wyvern"
"night_stalker","winter_wyvern","76","40","36","0.526","Night Stalker","Winter Wyvern"
"undying","winter_wyvern","112","59","53","0.527","Undying","Winter Wyvern"
"doom_bringer","winter_wyvern","55","29","26","0.527","Doom","Winter Wyvern"
"bane","dark_seer","106","56","50","0.528","Bane","Dark Seer"
"juggernaut","tusk","64","34","30","0.531","Juggernaut","Tusk"
"queenofpain","winter_wyvern","167","89","78","0.533","Queen of Pain","Winter Wyvern"
"earthshaker","dark_seer","73","39","34","0.534","Earthshaker","Dark Seer"
"bane","tusk","172","92","80","0.535","Bane","Tusk"
"dazzle","ember_spirit","129","69","60","0.535","Dazzle","Ember Spirit"
"slardar","queenofpain","129","69","60","0.535","Slardar","Queen of Pain"
"dark_seer","alchemist","43","23","20","0.535","Dark Seer","Alchemist"
"dazzle","rattletrap","43","23","20","0.535","Dazzle","Clockwerk"
"queenofpain","rattletrap","56","30","26","0.536","Queen of Pain","Clockwerk"
"dazzle","tusk","190","102","88","0.537","Dazzle","Tusk"
"tiny","undying","54","29","25","0.537","Tiny","Undying"
"doom_bringer","tusk","78","42","36","0.538","Doom","Tusk"
"queenofpain","undying","89","48","41","0.539","Queen of Pain","Undying"
"queenofpain","rubick","87","47","40","0.540","Queen of Pain","Rubick"
"slardar","gyrocopter","96","52","44","0.542","Slardar","Gyrocopter"
"ancient_apparition","tusk","72","39","33","0.542","Ancient Apparition","Tusk"
"bane","juggernaut","59","32","27","0.542","Bane","Juggernaut"
"slardar","templar_assassin","48","26","22","0.542","Slardar","Templar Assassin"
"bane","winter_wyvern","129","70","59","0.543","Bane","Winter Wyvern"
"spirit_breaker","ember_spirit","70","38","32","0.543","Spirit Breaker","Ember Spirit"
"earthshaker","ember_spirit","79","43","36","0.544","Earthshaker","Ember Spirit"
"earthshaker","gyrocopter","57","31","26","0.544","Earthshaker","Gyrocopter"
"slardar","undying","66","36","30","0.545","Slardar","Undying"
"slardar","rubick","44","24","20","0.545","Slardar","Rubick"
"rattletrap","night_stalker","44","24","20","0.545","Clockwerk","Night Stalker"
"templar_assassin","ember_spirit","44","24","20","0.545","Templar Assassin","Ember Spirit"
"gyrocopter","undying","75","41","34","0.547","Gyrocopter","Undying"
"bane","dazzle","126","69","57","0.548","Bane","Dazzle"
"wisp","winter_wyvern","73","40","33","0.548","Io","Winter Wyvern"
"earthshaker","rattletrap","42","23","19","0.548","Earthshaker","Clockwerk"
"beastmaster","tusk","51","28","23","0.549","Beastmaster","Tusk"
"nevermore","tusk","158","87","71","0.551","Shadow Fiend","Tusk"
"tiny","dazzle","49","27","22","0.551","Tiny","Dazzle"
"juggernaut","winter_wyvern","49","27","22","0.551","Juggernaut","Winter Wyvern"
"nevermore","lina","87","48","39","0.552","Shadow Fiend","Lina"
"nevermore","dark_seer","99","55","44","0.556","Shadow Fiend","Dark Seer"
"lina","rubick","45","25","20","0.556","Lina","Rubick"
"bane","undying","61","34","27","0.557","Bane","Undying"
"night_stalker","ember_spirit","86","48","38","0.558","Night Stalker","Ember Spirit"
"dazzle","spirit_breaker","93","52","41","0.559","Dazzle","Spirit Breaker"
"doom_bringer","wisp","50","28","22","0.560","Doom","Io"
"dazzle","dark_seer","148","83","65","0.561","Dazzle","Dark Seer"
"nevermore","dazzle","132","74","58","0.561","Shadow Fiend","Dazzle"
"nevermore","ancient_apparition","66","37","29","0.561","Shadow Fiend","Ancient Apparition"
"undying","tusk","130","73","57","0.562","Undying","Tusk"
"dazzle","gyrocopter","138","78","60","0.565","Dazzle","Gyrocopter"
"bane","night_stalker","83","47","36","0.566","Bane","Night Stalker"
"undying","wisp","44","25","19","0.568","Undying","Io"
"disruptor","winter_wyvern","79","45","34","0.570","Disruptor","Winter Wyvern"
"rattletrap","gyrocopter","49","28","21","0.571","Clockwerk","Gyrocopter"
"lich","tusk","75","43","32","0.573","Lich","Tusk"
"dazzle","rubick","61","35","26","0.574","Dazzle","Rubick"
"nevermore","winter_wyvern","127","73","54","0.575","Shadow Fiend","Winter Wyvern"
"nevermore","templar_assassin","87","50","37","0.575","Shadow Fiend","Templar Assassin"
"slardar","winter_wyvern","128","74","54","0.578","Slardar","Winter Wyvern"
"bane","rubick","64","37","27","0.578","Bane","Rubick"
"earthshaker","queenofpain","89","52","37","0.584","Earthshaker","Queen of Pain"
"earthshaker","tusk","123","72","51","0.585","Earthshaker","Tusk"
"tiny","tusk","94","55","39","0.585","Tiny","Tusk"
"earthshaker","winter_wyvern","82","48","34","0.585","Earthshaker","Winter Wyvern"
"slardar","disruptor","65","38","27","0.585","Slardar","Disruptor"
"nevermore","queenofpain","210","124","86","0.590","Shadow Fiend","Queen of Pain"
"night_stalker","spirit_breaker","61","36","25","0.590","Night Stalker","Spirit Breaker"
"tiny","winter_wyvern","71","42","29","0.592","Tiny","Winter Wyvern"
"bane","spirit_breaker","64","38","26","0.594","Bane","Spirit Breaker"
"nevermore","slardar","111","66","45","0.595","Shadow Fiend","Slardar"
"nevermore","night_stalker","74","44","30","0.595","Shadow Fiend","Night Stalker"
"nevermore","ember_spirit","82","49","33","0.598","Shadow Fiend","Ember Spirit"
"slardar","ember_spirit","90","54","36","0.600","Slardar","Ember Spirit"
"earthshaker","spirit_breaker","65","39","26","0.600","Earthshaker","Spirit Breaker"
"bane","ancient_apparition","50","30","20","0.600","Bane","Ancient Apparition"
"bane","ember_spirit","81","49","32","0.605","Bane","Ember Spirit"
"wisp","tusk","76","46","30","0.605","Io","Tusk"
"viper","winter_wyvern","43","26","17","0.605","Viper","Winter Wyvern"
"earthshaker","rubick","51","31","20","0.608","Earthshaker","Rubick"
"slardar","spirit_breaker","69","42","27","0.609","Slardar","Spirit Breaker"
"undying","ember_spirit","64","39","25","0.609","Undying","Ember Spirit"
"nevermore","disruptor","41","25","16","0.610","Shadow Fiend","Disruptor"
"nevermore","spirit_breaker","75","46","29","0.613","Shadow Fiend","Spirit Breaker"
"dazzle","disruptor","83","51","32","0.614","Dazzle","Disruptor"
"bane","queenofpain","120","74","46","0.617","Bane","Queen of Pain"
"spirit_breaker","rubick","42","26","16","0.619","Spirit Breaker","Rubick"
"alchemist","winter_wyvern","50","31","19","0.620","Alchemist","Winter Wyvern"
"tiny","ember_spirit","51","32","19","0.627","Tiny","Ember Spirit"
"slardar","night_stalker","62","39","23","0.629","Slardar","Night Stalker"
"lich","queenofpain","49","31","18","0.633","Lich","Queen of Pain"
"tiny","dark_seer","41","26","15","0.634","Tiny","Dark Seer"
"lich","dazzle","66","42","24","0.636","Lich","Dazzle"
"disruptor","ember_spirit","55","35","20","0.636","Disruptor","Ember Spirit"
"bane","lina","61","39","22","0.639","Bane","Lina"
"bane","rattletrap","53","34","19","0.642","Bane","Clockwerk"
"beastmaster","queenofpain","42","27","15","0.643","Beastmaster","Queen of Pain"
"nevermore","rattletrap","59","38","21","0.644","Shadow Fiend","Clockwerk"
"nevermore","undying","62","40","22","0.645","Shadow Fiend","Undying"
"dazzle","alchemist","57","37","20","0.649","Dazzle","Alchemist"
"nevermore","alchemist","61","40","21","0.656","Shadow Fiend","Alchemist"
"earthshaker","windrunner","41","27","14","0.659","Earthshaker","Windranger"
"ancient_apparition","gyrocopter","59","39","20","0.661","Ancient Apparition","Gyrocopter"
"juggernaut","ember_spirit","42","28","14","0.667","Juggernaut","Ember Spirit"
"nevermore","rubick","55","37","18","0.673","Shadow Fiend","Rubick"
"nevermore","windrunner","91","62","29","0.681","Shadow Fiend","Windranger"
"tiny","queenofpain","63","44","19","0.698","Tiny","Queen of Pain"
"doom_bringer","ember_spirit","43","30","13","0.698","Doom","Ember Spirit"
"bane","windrunner","73","55","18","0.753","Bane","Windranger"
