"Hero","Hero","Games","W","L","Win %","Name","Name"
"furion","nyx_assassin","73","35","38","0.479","Natures Prophet","Nyx Assassin"
"nyx_assassin","ember_spirit","48","23","25","0.479","Nyx Assassin","Ember Spirit"
"sand_king","batrider","48","23","25","0.479","Sand King","Batrider"
"rubick","nyx_assassin","100","48","52","0.480","Rubick","Nyx Assassin"
"puck","ancient_apparition","75","36","39","0.480","Puck","Ancient Apparition"
"dazzle","disruptor","50","24","26","0.480","Dazzle","Disruptor"
"ancient_apparition","rubick","120","58","62","0.483","Ancient Apparition","Rubick"
"furion","rubick","68","33","35","0.485","Natures Prophet","Rubick"
"centaur","ember_spirit","66","32","34","0.485","Centaur Warrunner","Ember Spirit"
"nyx_assassin","visage","66","32","34","0.485","Nyx Assassin","Visage"
"rattletrap","nyx_assassin","66","32","34","0.485","Clockwerk","Nyx Assassin"
"dazzle","ember_spirit","76","37","39","0.487","Dazzle","Ember Spirit"
"ancient_apparition","invoker","135","66","69","0.489","Ancient Apparition","Invoker"
"chen","ancient_apparition","47","23","24","0.489","Chen","Ancient Apparition"
"chen","doom_bringer","45","22","23","0.489","Chen","Doom"
"bane","rattletrap","45","22","23","0.489","Bane","Clockwerk"
"dark_seer","ancient_apparition","49","24","25","0.490","Dark Seer","Ancient Apparition"
"morphling","dazzle","49","24","25","0.490","Morphling","Dazzle"
"ancient_apparition","visage","110","54","56","0.491","Ancient Apparition","Visage"
"batrider","naga_siren","57","28","29","0.491","Batrider","Naga Siren"
"shadow_shaman","batrider","55","27","28","0.491","Shadow Shaman","Batrider"
"venomancer","dazzle","53","26","27","0.491","Venomancer","Dazzle"
"rubick","visage","71","35","36","0.493","Rubick","Visage"
"batrider","visage","81","40","41","0.494","Batrider","Visage"
"furion","ancient_apparition","106","53","53","0.500","Natures Prophet","Ancient Apparition"
"invoker","rubick","90","45","45","0.500","Invoker","Rubick"
"shadow_shaman","nyx_assassin","68","34","34","0.500","Shadow Shaman","Nyx Assassin"
"batrider","ember_spirit","64","32","32","0.500","Batrider","Ember Spirit"
"rattletrap","centaur","58","29","29","0.500","Clockwerk","Centaur Warrunner"
"weaver","batrider","54","27","27","0.500","Weaver","Batrider"
"mirana","enchantress","52","26","26","0.500","Mirana","Enchantress"
"shadow_demon","nyx_assassin","42","21","21","0.500","Shadow Demon","Nyx Assassin"
"invoker","treant","40","20","20","0.500","Invoker","Treant Protector"
"sand_king","rubick","95","48","47","0.505","Sand King","Rubick"
"shadow_shaman","invoker","79","40","39","0.506","Shadow Shaman","Invoker"
"luna","ancient_apparition","75","38","37","0.507","Luna","Ancient Apparition"
"rubick","centaur","71","36","35","0.507","Rubick","Centaur Warrunner"
"rubick","ember_spirit","63","32","31","0.508","Rubick","Ember Spirit"
"crystal_maiden","rubick","57","29","28","0.509","Crystal Maiden","Rubick"
"crystal_maiden","chen","49","25","24","0.510","Crystal Maiden","Chen"
"furion","ember_spirit","47","24","23","0.511","Natures Prophet","Ember Spirit"
"furion","enchantress","45","23","22","0.511","Natures Prophet","Enchantress"
"bane","ember_spirit","43","22","21","0.512","Bane","Ember Spirit"
"puck","doom_bringer","41","21","20","0.512","Puck","Doom"
"mirana","shadow_shaman","78","40","38","0.513","Mirana","Shadow Shaman"
"puck","dazzle","66","34","32","0.515","Puck","Dazzle"
"dazzle","rubick","91","47","44","0.516","Dazzle","Rubick"
"puck","centaur","64","33","31","0.516","Puck","Centaur Warrunner"
"furion","invoker","85","44","41","0.518","Natures Prophet","Invoker"
"dazzle","ancient_apparition","133","69","64","0.519","Dazzle","Ancient Apparition"
"puck","nyx_assassin","52","27","25","0.519","Puck","Nyx Assassin"
"dazzle","invoker","98","51","47","0.520","Dazzle","Invoker"
"batrider","chen","48","25","23","0.521","Batrider","Chen"
"rattletrap","batrider","67","35","32","0.522","Clockwerk","Batrider"
"batrider","invoker","103","54","49","0.524","Batrider","Invoker"
"weaver","ancient_apparition","42","22","20","0.524","Weaver","Ancient Apparition"
"dazzle","shadow_demon","61","32","29","0.525","Dazzle","Shadow Demon"
"dark_seer","rubick","40","21","19","0.525","Dark Seer","Rubick"
"crystal_maiden","visage","40","21","19","0.525","Crystal Maiden","Visage"
"invoker","ember_spirit","76","40","36","0.526","Invoker","Ember Spirit"
"crystal_maiden","ancient_apparition","55","29","26","0.527","Crystal Maiden","Ancient Apparition"
"shadow_shaman","dazzle","89","47","42","0.528","Shadow Shaman","Dazzle"
"luna","dazzle","53","28","25","0.528","Luna","Dazzle"
"rattletrap","invoker","70","37","33","0.529","Clockwerk","Invoker"
"luna","invoker","68","36","32","0.529","Luna","Invoker"
"luna","visage","51","27","24","0.529","Luna","Visage"
"invoker","centaur","100","53","47","0.530","Invoker","Centaur Warrunner"
"shadow_shaman","ember_spirit","66","35","31","0.530","Shadow Shaman","Ember Spirit"
"shadow_shaman","rattletrap","60","32","28","0.533","Shadow Shaman","Clockwerk"
"mirana","visage","71","38","33","0.535","Mirana","Visage"
"furion","visage","71","38","33","0.535","Natures Prophet","Visage"
"sand_king","visage","43","23","20","0.535","Sand King","Visage"
"puck","invoker","112","60","52","0.536","Puck","Invoker"
"life_stealer","invoker","54","29","25","0.537","Lifestealer","Invoker"
"mirana","dark_seer","41","22","19","0.537","Mirana","Dark Seer"
"shadow_shaman","rubick","93","50","43","0.538","Shadow Shaman","Rubick"
"luna","furion","52","28","24","0.538","Luna","Natures Prophet"
"bane","invoker","52","28","24","0.538","Bane","Invoker"
"sand_king","shadow_demon","39","21","18","0.538","Sand King","Shadow Demon"
"mirana","rubick","102","55","47","0.539","Mirana","Rubick"
"furion","centaur","63","34","29","0.540","Natures Prophet","Centaur Warrunner"
"mirana","ember_spirit","83","45","38","0.542","Mirana","Ember Spirit"
"bane","centaur","48","26","22","0.542","Bane","Centaur Warrunner"
"furion","life_stealer","46","25","21","0.543","Natures Prophet","Lifestealer"
"ancient_apparition","shadow_demon","68","37","31","0.544","Ancient Apparition","Shadow Demon"
"rattletrap","shadow_demon","44","24","20","0.545","Clockwerk","Shadow Demon"
"life_stealer","ancient_apparition","75","41","34","0.547","Lifestealer","Ancient Apparition"
"storm_spirit","shadow_shaman","42","23","19","0.548","Storm Spirit","Shadow Shaman"
"doom_bringer","nyx_assassin","71","39","32","0.549","Doom","Nyx Assassin"
"batrider","doom_bringer","60","33","27","0.550","Batrider","Doom"
"mirana","vengefulspirit","40","22","18","0.550","Mirana","Vengeful Spirit"
"ancient_apparition","doom_bringer","78","43","35","0.551","Ancient Apparition","Doom"
"venomancer","ancient_apparition","49","27","22","0.551","Venomancer","Ancient Apparition"
"dazzle","naga_siren","49","27","22","0.551","Dazzle","Naga Siren"
"dazzle","furion","67","37","30","0.552","Dazzle","Natures Prophet"
"storm_spirit","ancient_apparition","65","36","29","0.554","Storm Spirit","Ancient Apparition"
"chen","nyx_assassin","56","31","25","0.554","Chen","Nyx Assassin"
"doom_bringer","rubick","72","40","32","0.556","Doom","Rubick"
"mirana","storm_spirit","63","35","28","0.556","Mirana","Storm Spirit"
"mirana","luna","54","30","24","0.556","Mirana","Luna"
"rattletrap","visage","45","25","20","0.556","Clockwerk","Visage"
"shadow_shaman","life_stealer","45","25","20","0.556","Shadow Shaman","Lifestealer"
"mirana","nyx_assassin","97","54","43","0.557","Mirana","Nyx Assassin"
"rattletrap","furion","61","34","27","0.557","Clockwerk","Natures Prophet"
"enchantress","invoker","52","29","23","0.558","Enchantress","Invoker"
"dazzle","chen","43","24","19","0.558","Dazzle","Chen"
"crystal_maiden","furion","43","24","19","0.558","Crystal Maiden","Natures Prophet"
"batrider","slark","50","28","22","0.560","Batrider","Slark"
"mirana","doom_bringer","71","40","31","0.563","Mirana","Doom"
"bane","puck","48","27","21","0.563","Bane","Puck"
"shadow_demon","centaur","48","27","21","0.563","Shadow Demon","Centaur Warrunner"
"shadow_shaman","ancient_apparition","106","60","46","0.566","Shadow Shaman","Ancient Apparition"
"mirana","furion","74","42","32","0.568","Mirana","Natures Prophet"
"mirana","batrider","102","58","44","0.569","Mirana","Batrider"
"mirana","shadow_demon","65","37","28","0.569","Mirana","Shadow Demon"
"vengefulspirit","ancient_apparition","51","29","22","0.569","Vengeful Spirit","Ancient Apparition"
"shadow_shaman","centaur","79","45","34","0.570","Shadow Shaman","Centaur Warrunner"
"dazzle","nyx_assassin","91","52","39","0.571","Dazzle","Nyx Assassin"
"rattletrap","doom_bringer","42","24","18","0.571","Clockwerk","Doom"
"invoker","visage","85","49","36","0.576","Invoker","Visage"
"bane","ancient_apparition","81","47","34","0.580","Bane","Ancient Apparition"
"venomancer","invoker","43","25","18","0.581","Venomancer","Invoker"
"batrider","rubick","72","42","30","0.583","Batrider","Rubick"
"mirana","centaur","101","59","42","0.584","Mirana","Centaur Warrunner"
"mirana","puck","77","45","32","0.584","Mirana","Puck"
"lycan","ember_spirit","46","27","19","0.587","Lycan","Ember Spirit"
"shadow_shaman","furion","68","40","28","0.588","Shadow Shaman","Natures Prophet"
"luna","centaur","68","40","28","0.588","Luna","Centaur Warrunner"
"templar_assassin","invoker","56","33","23","0.589","Templar Assassin","Invoker"
"shadow_shaman","visage","56","33","23","0.589","Shadow Shaman","Visage"
"bane","dazzle","61","36","25","0.590","Bane","Dazzle"
"batrider","ancient_apparition","120","71","49","0.592","Batrider","Ancient Apparition"
"weaver","invoker","42","25","17","0.595","Weaver","Invoker"
"vengefulspirit","rubick","47","28","19","0.596","Vengeful Spirit","Rubick"
"batrider","disruptor","47","28","19","0.596","Batrider","Disruptor"
"dark_seer","batrider","55","33","22","0.600","Dark Seer","Batrider"
"batrider","nyx_assassin","131","79","52","0.603","Batrider","Nyx Assassin"
"mirana","chen","53","32","21","0.604","Mirana","Chen"
"luna","nyx_assassin","61","37","24","0.607","Luna","Nyx Assassin"
"mirana","morphling","41","25","16","0.610","Mirana","Morphling"
"mirana","sand_king","62","38","24","0.613","Mirana","Sand King"
"mirana","ancient_apparition","127","78","49","0.614","Mirana","Ancient Apparition"
"bane","life_stealer","39","24","15","0.615","Bane","Lifestealer"
"batrider","centaur","104","65","39","0.625","Batrider","Centaur Warrunner"
"shadow_shaman","naga_siren","41","26","15","0.634","Shadow Shaman","Naga Siren"
"puck","shadow_demon","42","27","15","0.643","Puck","Shadow Demon"
"crystal_maiden","enchantress","42","27","15","0.643","Crystal Maiden","Enchantress"
"mirana","invoker","106","69","37","0.651","Mirana","Invoker"
"mirana","dazzle","107","70","37","0.654","Mirana","Dazzle"
"puck","storm_spirit","52","34","18","0.654","Puck","Storm Spirit"
"mirana","life_stealer","53","35","18","0.660","Mirana","Lifestealer"
"dazzle","doom_bringer","60","40","20","0.667","Dazzle","Doom"
"sand_king","rattletrap","45","30","15","0.667","Sand King","Clockwerk"
"mirana","disruptor","42","28","14","0.667","Mirana","Disruptor"
"mirana","slark","46","31","15","0.674","Mirana","Slark"
"mirana","rattletrap","83","58","25","0.699","Mirana","Clockwerk"
"mirana","weaver","44","31","13","0.705","Mirana","Weaver"
"mirana","naga_siren","45","33","12","0.733","Mirana","Naga Siren"
