"Hero","Hero","Games","W","L","Win %","Name","Name"
"storm_spirit","gyrocopter","55","23","32","0.418","Storm Spirit","Gyrocopter"
"gyrocopter","wisp","69","29","40","0.420","Gyrocopter","Io"
"phantom_lancer","gyrocopter","69","29","40","0.420","Phantom Lancer","Gyrocopter"
"lina","furion","50","21","29","0.420","Lina","Natures Prophet"
"bane","keeper_of_the_light","76","32","44","0.421","Bane","Keeper of the Light"
"juggernaut","nyx_assassin","57","24","33","0.421","Juggernaut","Nyx Assassin"
"dark_seer","keeper_of_the_light","166","70","96","0.422","Dark Seer","Keeper of the Light"
"phantom_lancer","furion","54","23","31","0.426","Phantom Lancer","Natures Prophet"
"gyrocopter","nyx_assassin","131","56","75","0.427","Gyrocopter","Nyx Assassin"
"shadow_demon","nyx_assassin","187","80","107","0.428","Shadow Demon","Nyx Assassin"
"rattletrap","furion","91","39","52","0.429","Clockwerk","Natures Prophet"
"dark_seer","chen","70","30","40","0.429","Dark Seer","Chen"
"antimage","nyx_assassin","49","21","28","0.429","Anti Mage","Nyx Assassin"
"shadow_demon","lone_druid","179","77","102","0.430","Shadow Demon","Lone Druid"
"lone_druid","nyx_assassin","116","50","66","0.431","Lone Druid","Nyx Assassin"
"dark_seer","batrider","99","43","56","0.434","Dark Seer","Batrider"
"dark_seer","lone_druid","209","91","118","0.435","Dark Seer","Lone Druid"
"jakiro","gyrocopter","62","27","35","0.435","Jakiro","Gyrocopter"
"phantom_lancer","life_stealer","94","41","53","0.436","Phantom Lancer","Lifestealer"
"furion","chen","55","24","31","0.436","Natures Prophet","Chen"
"dark_seer","rubick","235","103","132","0.438","Dark Seer","Rubick"
"phantom_lancer","nyx_assassin","57","25","32","0.439","Phantom Lancer","Nyx Assassin"
"lina","dark_seer","93","41","52","0.441","Lina","Dark Seer"
"life_stealer","wisp","63","28","35","0.444","Lifestealer","Io"
"rubick","keeper_of_the_light","213","95","118","0.446","Rubick","Keeper of the Light"
"dark_seer","jakiro","74","33","41","0.446","Dark Seer","Jakiro"
"lone_druid","wisp","56","25","31","0.446","Lone Druid","Io"
"shadow_demon","keeper_of_the_light","262","117","145","0.447","Shadow Demon","Keeper of the Light"
"luna","rubick","105","47","58","0.448","Luna","Rubick"
"puck","queenofpain","105","47","58","0.448","Puck","Queen of Pain"
"lina","leshrac","58","26","32","0.448","Lina","Leshrac"
"windrunner","gyrocopter","58","26","32","0.448","Windranger","Gyrocopter"
"batrider","gyrocopter","100","45","55","0.450","Batrider","Gyrocopter"
"puck","rubick","113","51","62","0.451","Puck","Rubick"
"weaver","gyrocopter","62","28","34","0.452","Weaver","Gyrocopter"
"shadow_demon","chaos_knight","62","28","34","0.452","Shadow Demon","Chaos Knight"
"queenofpain","gyrocopter","128","58","70","0.453","Queen of Pain","Gyrocopter"
"queenofpain","rattletrap","64","29","35","0.453","Queen of Pain","Clockwerk"
"queenofpain","lone_druid","121","55","66","0.455","Queen of Pain","Lone Druid"
"weaver","lone_druid","59","27","32","0.458","Weaver","Lone Druid"
"templar_assassin","life_stealer","74","34","40","0.459","Templar Assassin","Lifestealer"
"dark_seer","nyx_assassin","152","70","82","0.461","Dark Seer","Nyx Assassin"
"rattletrap","gyrocopter","89","41","48","0.461","Clockwerk","Gyrocopter"
"juggernaut","keeper_of_the_light","52","24","28","0.462","Juggernaut","Keeper of the Light"
"lina","rattletrap","52","24","28","0.462","Lina","Clockwerk"
"antimage","shadow_demon","52","24","28","0.462","Anti Mage","Shadow Demon"
"queenofpain","rubick","149","69","80","0.463","Queen of Pain","Rubick"
"batrider","nyx_assassin","151","70","81","0.464","Batrider","Nyx Assassin"
"lone_druid","keeper_of_the_light","155","72","83","0.465","Lone Druid","Keeper of the Light"
"lina","queenofpain","71","33","38","0.465","Lina","Queen of Pain"
"puck","lone_druid","58","27","31","0.466","Puck","Lone Druid"
"leshrac","keeper_of_the_light","105","49","56","0.467","Leshrac","Keeper of the Light"
"puck","furion","79","37","42","0.468","Puck","Natures Prophet"
"lina","gyrocopter","77","36","41","0.468","Lina","Gyrocopter"
"gyrocopter","chaos_knight","49","23","26","0.469","Gyrocopter","Chaos Knight"
"shadow_demon","rubick","430","202","228","0.470","Shadow Demon","Rubick"
"gyrocopter","keeper_of_the_light","157","74","83","0.471","Gyrocopter","Keeper of the Light"
"bane","nyx_assassin","87","41","46","0.471","Bane","Nyx Assassin"
"weaver","rubick","68","32","36","0.471","Weaver","Rubick"
"chaos_knight","rubick","68","32","36","0.471","Chaos Knight","Rubick"
"gyrocopter","visage","51","24","27","0.471","Gyrocopter","Visage"
"puck","rattletrap","51","24","27","0.471","Puck","Clockwerk"
"bane","gyrocopter","93","44","49","0.473","Bane","Gyrocopter"
"rubick","nyx_assassin","175","83","92","0.474","Rubick","Nyx Assassin"
"bane","lone_druid","120","57","63","0.475","Bane","Lone Druid"
"bane","life_stealer","184","88","96","0.478","Bane","Lifestealer"
"leshrac","magnataur","115","55","60","0.478","Leshrac","Magnus"
"puck","life_stealer","69","33","36","0.478","Puck","Lifestealer"
"queenofpain","jakiro","67","32","35","0.478","Queen of Pain","Jakiro"
"bane","rubick","142","68","74","0.479","Bane","Rubick"
"jakiro","shadow_demon","96","46","50","0.479","Jakiro","Shadow Demon"
"luna","life_stealer","75","36","39","0.480","Luna","Lifestealer"
"templar_assassin","dark_seer","50","24","26","0.480","Templar Assassin","Dark Seer"
"rubick","wisp","89","43","46","0.483","Rubick","Io"
"nyx_assassin","keeper_of_the_light","126","61","65","0.484","Nyx Assassin","Keeper of the Light"
"batrider","keeper_of_the_light","91","44","47","0.484","Batrider","Keeper of the Light"
"antimage","life_stealer","62","30","32","0.484","Anti Mage","Lifestealer"
"life_stealer","gyrocopter","200","97","103","0.485","Lifestealer","Gyrocopter"
"windrunner","shadow_demon","70","34","36","0.486","Windranger","Shadow Demon"
"queenofpain","magnataur","227","111","116","0.489","Queen of Pain","Magnus"
"rattletrap","life_stealer","131","64","67","0.489","Clockwerk","Lifestealer"
"leshrac","jakiro","51","25","26","0.490","Leshrac","Jakiro"
"rattletrap","rubick","132","65","67","0.492","Clockwerk","Rubick"
"phantom_lancer","rubick","79","39","40","0.494","Phantom Lancer","Rubick"
"windrunner","dark_seer","77","38","39","0.494","Windranger","Dark Seer"
"life_stealer","batrider","95","47","48","0.495","Lifestealer","Batrider"
"lina","shadow_demon","91","45","46","0.495","Lina","Shadow Demon"
"lone_druid","magnataur","169","84","85","0.497","Lone Druid","Magnus"
"puck","keeper_of_the_light","94","47","47","0.500","Puck","Keeper of the Light"
"weaver","shadow_demon","76","38","38","0.500","Weaver","Shadow Demon"
"lina","life_stealer","56","28","28","0.500","Lina","Lifestealer"
"queenofpain","weaver","52","26","26","0.500","Queen of Pain","Weaver"
"shadow_demon","visage","52","26","26","0.500","Shadow Demon","Visage"
"brewmaster","magnataur","50","25","25","0.500","Brewmaster","Magnus"
"enigma","life_stealer","48","24","24","0.500","Enigma","Lifestealer"
"dark_seer","magnataur","243","122","121","0.502","Dark Seer","Magnus"
"queenofpain","dark_seer","141","71","70","0.504","Queen of Pain","Dark Seer"
"furion","nyx_assassin","85","43","42","0.506","Natures Prophet","Nyx Assassin"
"leshrac","furion","75","38","37","0.507","Leshrac","Natures Prophet"
"jakiro","magnataur","73","37","36","0.507","Jakiro","Magnus"
"puck","batrider","71","36","35","0.507","Puck","Batrider"
"queenofpain","batrider","67","34","33","0.507","Queen of Pain","Batrider"
"bane","puck","65","33","32","0.508","Bane","Puck"
"chaos_knight","magnataur","55","28","27","0.509","Chaos Knight","Magnus"
"alchemist","rubick","55","28","27","0.509","Alchemist","Rubick"
"dragon_knight","rubick","55","28","27","0.509","Dragon Knight","Rubick"
"queenofpain","templar_assassin","55","28","27","0.509","Queen of Pain","Templar Assassin"
"bane","lina","53","27","26","0.509","Bane","Lina"
"puck","gyrocopter","96","49","47","0.510","Puck","Gyrocopter"
"life_stealer","chaos_knight","51","26","25","0.510","Lifestealer","Chaos Knight"
"lone_druid","chaos_knight","49","25","24","0.510","Lone Druid","Chaos Knight"
"juggernaut","queenofpain","49","25","24","0.510","Juggernaut","Queen of Pain"
"antimage","furion","49","25","24","0.510","Anti Mage","Natures Prophet"
"antimage","lone_druid","49","25","24","0.510","Anti Mage","Lone Druid"
"puck","magnataur","127","65","62","0.512","Puck","Magnus"
"life_stealer","keeper_of_the_light","150","77","73","0.513","Lifestealer","Keeper of the Light"
"shadow_demon","magnataur","247","127","120","0.514","Shadow Demon","Magnus"
"leshrac","shadow_demon","142","73","69","0.514","Leshrac","Shadow Demon"
"queenofpain","shadow_demon","202","104","98","0.515","Queen of Pain","Shadow Demon"
"lina","rubick","130","67","63","0.515","Lina","Rubick"
"rubick","magnataur","337","174","163","0.516","Rubick","Magnus"
"jakiro","lone_druid","58","30","28","0.517","Jakiro","Lone Druid"
"windrunner","magnataur","58","30","28","0.517","Windranger","Magnus"
"dark_seer","shadow_demon","237","123","114","0.519","Dark Seer","Shadow Demon"
"rattletrap","keeper_of_the_light","77","40","37","0.519","Clockwerk","Keeper of the Light"
"batrider","lone_druid","77","40","37","0.519","Batrider","Lone Druid"
"windrunner","lone_druid","54","28","26","0.519","Windranger","Lone Druid"
"phantom_lancer","dark_seer","52","27","25","0.519","Phantom Lancer","Dark Seer"
"tinker","shadow_demon","50","26","24","0.520","Tinker","Shadow Demon"
"leshrac","rubick","146","76","70","0.521","Leshrac","Rubick"
"sand_king","queenofpain","48","25","23","0.521","Sand King","Queen of Pain"
"bane","magnataur","84","44","40","0.524","Bane","Magnus"
"lina","magnataur","82","43","39","0.524","Lina","Magnus"
"sand_king","shadow_demon","61","32","29","0.525","Sand King","Shadow Demon"
"life_stealer","magnataur","212","112","100","0.528","Lifestealer","Magnus"
"furion","life_stealer","142","75","67","0.528","Natures Prophet","Lifestealer"
"chen","gyrocopter","89","47","42","0.528","Chen","Gyrocopter"
"antimage","dark_seer","72","38","34","0.528","Anti Mage","Dark Seer"
"life_stealer","lone_druid","134","71","63","0.530","Lifestealer","Lone Druid"
"puck","shadow_demon","113","60","53","0.531","Puck","Shadow Demon"
"life_stealer","weaver","98","52","46","0.531","Lifestealer","Weaver"
"phantom_lancer","magnataur","60","32","28","0.533","Phantom Lancer","Magnus"
"antimage","gyrocopter","71","38","33","0.535","Anti Mage","Gyrocopter"
"antimage","keeper_of_the_light","67","36","31","0.537","Anti Mage","Keeper of the Light"
"gyrocopter","lone_druid","191","103","88","0.539","Gyrocopter","Lone Druid"
"furion","lone_druid","126","68","58","0.540","Natures Prophet","Lone Druid"
"chen","nyx_assassin","63","34","29","0.540","Chen","Nyx Assassin"
"templar_assassin","rubick","83","45","38","0.542","Templar Assassin","Rubick"
"juggernaut","dark_seer","59","32","27","0.542","Juggernaut","Dark Seer"
"queenofpain","keeper_of_the_light","105","57","48","0.543","Queen of Pain","Keeper of the Light"
"luna","dark_seer","70","38","32","0.543","Luna","Dark Seer"
"rattletrap","dark_seer","114","62","52","0.544","Clockwerk","Dark Seer"
"batrider","rubick","90","49","41","0.544","Batrider","Rubick"
"weaver","magnataur","68","37","31","0.544","Weaver","Magnus"
"bane","dark_seer","88","48","40","0.545","Bane","Dark Seer"
"life_stealer","chen","55","30","25","0.545","Lifestealer","Chen"
"puck","dark_seer","93","51","42","0.548","Puck","Dark Seer"
"furion","gyrocopter","131","72","59","0.550","Natures Prophet","Gyrocopter"
"chen","keeper_of_the_light","89","49","40","0.551","Chen","Keeper of the Light"
"tinker","magnataur","49","27","22","0.551","Tinker","Magnus"
"brewmaster","shadow_demon","49","27","22","0.551","Brewmaster","Shadow Demon"
"gyrocopter","shadow_demon","208","115","93","0.553","Gyrocopter","Shadow Demon"
"rattletrap","leshrac","65","36","29","0.554","Clockwerk","Leshrac"
"gyrocopter","alchemist","56","31","25","0.554","Gyrocopter","Alchemist"
"enigma","shadow_demon","56","31","25","0.554","Enigma","Shadow Demon"
"life_stealer","dark_seer","189","105","84","0.556","Lifestealer","Dark Seer"
"storm_spirit","dark_seer","54","30","24","0.556","Storm Spirit","Dark Seer"
"gyrocopter","rubick","208","116","92","0.558","Gyrocopter","Rubick"
"antimage","rubick","95","53","42","0.558","Anti Mage","Rubick"
"jakiro","nyx_assassin","77","43","34","0.558","Jakiro","Nyx Assassin"
"bane","shadow_demon","143","80","63","0.559","Bane","Shadow Demon"
"storm_spirit","magnataur","57","32","25","0.561","Storm Spirit","Magnus"
"chaos_knight","keeper_of_the_light","57","32","25","0.561","Chaos Knight","Keeper of the Light"
"furion","dark_seer","149","84","65","0.564","Natures Prophet","Dark Seer"
"gyrocopter","magnataur","209","118","91","0.565","Gyrocopter","Magnus"
"keeper_of_the_light","magnataur","191","108","83","0.565","Keeper of the Light","Magnus"
"luna","lone_druid","69","39","30","0.565","Luna","Lone Druid"
"wisp","magnataur","76","43","33","0.566","Io","Magnus"
"sand_king","magnataur","53","30","23","0.566","Sand King","Magnus"
"life_stealer","rubick","171","97","74","0.567","Lifestealer","Rubick"
"rattletrap","batrider","60","34","26","0.567","Clockwerk","Batrider"
"luna","gyrocopter","95","54","41","0.568","Luna","Gyrocopter"
"antimage","magnataur","72","41","31","0.569","Anti Mage","Magnus"
"templar_assassin","shadow_demon","79","45","34","0.570","Templar Assassin","Shadow Demon"
"furion","rubick","161","92","69","0.571","Natures Prophet","Rubick"
"phantom_lancer","lone_druid","61","35","26","0.574","Phantom Lancer","Lone Druid"
"windrunner","rubick","80","46","34","0.575","Windranger","Rubick"
"lone_druid","rubick","172","99","73","0.576","Lone Druid","Rubick"
"bane","queenofpain","59","34","25","0.576","Bane","Queen of Pain"
"life_stealer","nyx_assassin","137","79","58","0.577","Lifestealer","Nyx Assassin"
"templar_assassin","magnataur","71","41","30","0.577","Templar Assassin","Magnus"
"rattletrap","magnataur","129","75","54","0.581","Clockwerk","Magnus"
"luna","nyx_assassin","62","36","26","0.581","Luna","Nyx Assassin"
"antimage","queenofpain","67","39","28","0.582","Anti Mage","Queen of Pain"
"juggernaut","shadow_demon","72","42","30","0.583","Juggernaut","Shadow Demon"
"bane","leshrac","60","35","25","0.583","Bane","Leshrac"
"furion","magnataur","135","79","56","0.585","Natures Prophet","Magnus"
"nyx_assassin","magnataur","172","101","71","0.587","Nyx Assassin","Magnus"
"luna","magnataur","85","50","35","0.588","Luna","Magnus"
"rattletrap","lone_druid","117","69","48","0.590","Clockwerk","Lone Druid"
"furion","keeper_of_the_light","115","68","47","0.591","Natures Prophet","Keeper of the Light"
"rattletrap","nyx_assassin","62","37","25","0.597","Clockwerk","Nyx Assassin"
"luna","shadow_demon","80","48","32","0.600","Luna","Shadow Demon"
"storm_spirit","shadow_demon","50","30","20","0.600","Storm Spirit","Shadow Demon"
"batrider","magnataur","103","62","41","0.602","Batrider","Magnus"
"life_stealer","shadow_demon","225","136","89","0.604","Lifestealer","Shadow Demon"
"furion","batrider","74","45","29","0.608","Natures Prophet","Batrider"
"templar_assassin","lone_druid","64","39","25","0.609","Templar Assassin","Lone Druid"
"furion","jakiro","52","32","20","0.615","Natures Prophet","Jakiro"
"leshrac","dark_seer","108","67","41","0.620","Leshrac","Dark Seer"
"furion","shadow_demon","156","97","59","0.622","Natures Prophet","Shadow Demon"
"alchemist","magnataur","48","30","18","0.625","Alchemist","Magnus"
"rattletrap","shadow_demon","132","83","49","0.629","Clockwerk","Shadow Demon"
"chen","lone_druid","57","36","21","0.632","Chen","Lone Druid"
"tinker","rubick","49","31","18","0.633","Tinker","Rubick"
"chen","rubick","78","50","28","0.641","Chen","Rubick"
"batrider","shadow_demon","129","85","44","0.659","Batrider","Shadow Demon"
"chen","shadow_demon","74","49","25","0.662","Chen","Shadow Demon"
"chen","magnataur","83","55","28","0.663","Chen","Magnus"
